"chain_number","name"
"60_Ayam_Kunyit_Pak_Ngah","Ayam Kunyit Pak Ngah - Medan Selera Dataran Sri Angkasa"
"60_Rojak_Cendol_Klang_Valley_Cafe","Rojak Cendol Sri Petaling"
"60_Eggette_Lab","Eggette Lab - Sunway Velocity"
"60_Eat_Js","Eat @ J's - Taman Sea [Non-Halal]"
"60_Tommy_Thongchai","Tommy Thongchai - Jaya One [Non-Halal]"
"60_ZSM_Restaurant","ZSM Restaurant - Bandar Bukit Tinggi [Non-Halal]"
"60_The_Ice_Cream_Bar","The Ice Cream Bar - Seapark"
"60_Maegeo","Maegeo - Sunway Velocity"
"60_Aunty_Q_Kitchen_and_Bar","Aunty Q Kitchen and Bar - Summerton [Non-Halal]"
"60_Sky_Kitchen","Sky Kitchen - Spring Avenue [Non-Halal]"
"60_GO_Noodle_House","GO Noodle House - Jaya One [Non-Halal]"
"60_Cold_Pressed_Daily","Cold Pressed Daily - Zenith Corporate Park"
"60_Meal_Art_Cafe","Meal Art Cafe - Jalan Song [Non-Halal]"
"60_Haha_Kitchen_Ala_Thai_And_Western","Haha Kitchen Ala Thai & Western - Bandar Sri Damansara"
"60_The_Black_Whale","The Black Whale - Mount Austin"
"60_Penang_Road_Famous_TeoChew_Chendul","Penang Road Famous TeoChew Chendul - Imago Shopping Mall"
"60_Penang_Road_Famous_TeoChew_Chendul","Penang Road Famous TeoChew Chendul - Suria Sabah"
"60_Haha_Kitchen_Ala_Thai_And_Western","Haha Kitchen Ala Thai & Western - Jalan Gombak"
"60_The_Black_Whale","The Black Whale - PV128"
"60_Restaurant_Ocean","Restaurant Ocean - Dataran Sunway [Non-Halal]"
"60_Mari_Ristorante_And_Bar","Mari Ristorante & Bar - Lorong Raja Chulan"
"60_Juice_Works","Juice Works - Mid Valley Southkey"
"60_The_Double_Happiness","The Double Happiness - Seksyen U13"
"60_The_Black_Whale","The Black Whale - Sunway Giza"
"60_The_Black_Whale","The Black Whale - SS15"
"60_The_Black_Whale","The Black Whale - Kota Laksamana"
"60_Wmart","Wmart - Jalan Chan Sow Lin"
"60_The_Black_Whale","The Black Whale - Kepong"
"60_Shiok_Kitchen","Shiok Kitchen - Plaza Serdang Raya"
"60_Restoran_Gamelan","Restoran Gamelan - Dataran PHB"
"60_Restoran_Taima_Hokkien_Mee","Restoran Taima Hokkien Mee - Bukit Rimau [Non-Halal]"
"60_Kedai_Makan_Supportorangkita","Kedai Makan #Supportorangkita - Jalan Sri Cheras"
"60_Restoran_Nasi_Kandar_Deen","Restoran Nasi Kandar Deen - Medan Idaman Business Centre"
"60_Taste_Better","Taste Better - Paradigm JB"
"60_Secret_Recipe","Secret Recipe - Bandar Kinrara"
"60_McDonalds","McDonald's® - Caltex Denai Alam DT 346"
"60_McDonalds","McDonald's® - Melaka Sentral 220"
"60_McDonalds","McDonald's® - Shell Jalan Pandan DT 366"
"60_McDonalds","McDonald's® - Bukit Jambul 97"
"60_McDonalds","McDonald's® - Melaka Mall 239"
"60_McDonalds","McDonald's® - Paradigm Mall JB 369"
"60_McDonalds","McDonald's® - Kota Laksamana 327"
"60_McDonalds","McDonald's® - Taman Daya DT 319"
"60_McDonalds","McDonald's® - Mount Austin DT 271"
"60_McDonalds","McDonald's® - Queensbay Mall 208"
"60_McDonalds","McDonald's® - Plaza Angsana 109"
"60_McDonalds","McDonald's® - Sunshine 54"
"60_McDonalds","McDonald's® - Petronas Pelangi Indah 187"
"60_McDonalds","McDonald's® - Jalan Tebrau DT 144"
"60_McDonalds","McDonald's® - Petronas Skudai DT 170"
"60_Sushi_Zanmai","Sushi Zanmai - Gurney Paragon"
"60_Sushi_Zanmai","Sushi Zanmai - IOI City Mall"
"60_Sushi_Zanmai","Sushi Zanmai - Komtar JBCC"
"60_Sushi_Zanmai","Sushi Zanmai - The Gardens"
"60_Penang_Road_Famous_TeoChew_Chendul","Penang Chendul - Mid Valley Southkey"
"60_BBQ_Chicken","BBQ Chicken - AEON Mall Kuching"
"60_BBQ_Chicken","BBQ Chicken - Imago KK Times Square"
"60_GO_Noodle_House","GO Noodle House - Damen [Non-Halal]"
"60_Pilipala_Poke_Bar","Pilipala Poke Bar - The Promenade"
"60_GO_Noodle_House","GO Noodle House - AEON Melaka [Non-Halal]"
"60_Nicsmann_1940s_By_Lewre","Nicsmann 1940s By Lewre - Starling Mall"
"60_Samy_And_Min_Bak_Kut_Teh","Samy & Min Bak Kut Teh - Oasis Square [Non-Halal]"
"60_Dardos_13","Dardos 13 - Taman Bukit Serdang [Non-Halal]"
"60_GO_Noodle_House","GO Noodle House - Setia City Mall [Non-Halal]"
"60_GO_Noodle_House","GO Noodle House - Starling Mall [Non-Halal]"
"60_Dsash_Gourme","Dsash Gourmet- Jalan Lintang"
"60_GO_Noodle_House","GO Noodle House - IOI Puchong [Non-Halal]"
"60_Simply_Leafy_Restaurant","Simply Leafy Restaurant - Tingkat Mahsuri 3 [Non-Halal]"
"60_GO_Noodle_House","GO Noodle House - Gamuda Walk [Non-Halal]"
"60_JZ_Oriental_Delight","JZ Oriental Delight - TSI Business Industrial Park"
"60_Friendscino","Friendscino - Damansara Perdana"
"60_GO_Noodle_House","GO Noodle House - AEON Metro Prima [Non-Halal]"
"60_151_Hugh_Low_Kopitiam","151 Hugh Low Kopitiam - Nu Sentral"
"60_Friendscino","Friendscino - Taman Perindustrian Puchong Utama"
"60_Wise_Crafters","Wise Crafters - Subang Indah"
"60_The_Coffee_Bean_And_Tea_Leaf","The Coffee Bean & Tea Leaf - Summerton"
"60_The_Coffee_Bean_And_Tea_Leaf","The Coffee Bean & Tea Leaf - Karpal Singh Drive"
"60_The_Coffee_Bean_And_Tea_Leaf","The Coffee Bean & Tea Leaf - Queensbay Mall"
"60_Subway","Subway - Jaya 33"
"60_The_Coffee_Bean_And_Tea_Leaf","The Coffee Bean & Tea Leaf - 3 Damansara"
"60_The_Manhattan_FISH_MARKET","The Manhattan FISH MARKET - Queensbay Mall"
"60_The_Coffee_Bean_And_Tea_Leaf","The Coffee Bean & Tea Leaf - AEON Melaka"
"60_Subway","Subway - Brem Mall"
"60_Subway","Subway - Golden Eagle Realty"
"60_Subway","Subway - Tesco Kepong"
"60_Secret_Recipe","Secret Recipe - Aurora"
"60_AAndW","A&W - Paradigm Mall JB"
"60_Subway","Subway - Wisma UOA II"
"60_Stuffd","Stuff'd - Starling Mall"
"60_Loptako","Loptako - Puchong Indah"
"60_Le_Pont_Boulangerie_Et_Cafe","Le Pont Boulangerie Et Cafe - Jalan Kelang Lama"
"60_Le_Pont_Smoke_And_Grill_Bar","Le Pont Smoke & Grill Bar - Jalan Kelang Lama"
"60_Passione_Ristorante_Italiano","Passione Ristorante Italiano - Jalan Radin Bagus 9 [Non-Halal]"
"60_Dragon_House_Hotpot","Dragon House Hotpot - SS18 [Non-Halal]"
"60_Nasi_Pak_Man","Nasi Pak Man - Kota Damansara"
"60_Ru_Yin_Vegetarian","Ru Yin Vegetarian - Jalan Slim"
"60_Indian_Palace_Penang","Indian Palace Penang - Solok Mayang Pasir"
"60_The_Cheese_Lab","The Cheese Lab - Jalan Austin Heights"
"60_OhChaCha","OhChaCha - Da Men Mall"
"60_The_Ronnie_Q_Pub","The Ronnie Q Pub - Jalan Telawi 2"
"60_Avocado_Famous_No_1","Avocado Famous No 1 - Jalan Limbongan"
"60_Projek_Nasi_Lemak","Projek Nasi Lemak - Solaria Square"
"60_Restoran_Dapur_Sarawak","Restoran Dapur Sarawak - Shah Alam"
"60_Friendscino","Friendscino - Taman Sri Tebrau"
"60_Mew_Cha","Mew Cha - Gurney Paragon"
"60_Tara_Burger","Tara Burger - Bandar Baru Klang"
"60_Ekoba_Kitchen","Ekoba Barbecue - Eko Cheras Mall [Non-Halal]"
"60_English_Bakery_And_Coffee_House","English Bakery & Coffee House - Taman Klang Jaya"
"60_Reframe_Coffee_Roasters_Cafe","Reframe Coffee Roasters Cafe - Arena Curve"
"60_Ocean_Cafe","Ocean Cafe - Jalan Mahogani 1"
"60_KyoChon_1991","KyoChon 1991 Express - KL City Centre"
"60_Via_Pre_Italian_Restaurant","Via Pre Italian Restaurant - Bukit Damansara"
"60_Restoran_Ipoh_Road_Yong_Tow_Foo","Restoran Ipoh Road Yong Tow Foo - SS2 Taman Bahagia"
"60_Saravanaa_Bhavan","Saravanaa Bhavan - Jalan Maarof"
"60_Everybody_Bakery_And_Cafe","Everybody Bakery & Cafe - Lorong Lobak [Non-Halal]"
"60_Saravanaa_Bhavan","Saravanaa Bhavan - Jalan 52/2"
"60_Saravanaa_Bhavan","Saravanaa Bhavan - Leboh Ampang"
"60_Saravanaa_Bhavan","Saravanaa Bhavan - Jalan Tun Sambanthan"
"60_MJ_Cafe_And_Restaurant","MJ Cafe & Restaurant - Casa Tropicana"
"60_Saravanaa_Bhavan","Saravanaa Bhavan - Central i-City"
"60_Kafe_Paparonis","Kafe Paparonis - UIA"
"60_The_Black_Whale","The Black Whale - Cheras Traders Square"
"60_Restoran_Ipoh_Road_Yong_Tow_Foo","Restoran Ipoh Road Yong Tow Foo - Jalan PJU 8"
"60_Restoran_Al_Nainas_Corner","Restoran Al-Nainas Corner - Jalan Tempua 2A"
"60_Pause_Cafe","Pause Cafe - Kampung Attap [Non-Halal]"
"60_Saravanaa_Bhavan","Saravanaa Bhavan - Jalan Masjid India"
"60_RiangRiang_Restaurant","Riang-Riang Restaurant - Bandar Sri Permaisuri"
"60_RiangRiang_Restaurant","Riang-Riang Restaurant - Pantai Dalam"
"60_Doles","Dole's - Bukit Rimau"
"60_Busy_Bean_Coffee","Busy Bean Coffee - Menara Perak"
"60_Pin_Wu_Dessert","Pin Wu Dessert - Jalan Mahsuri"
"60_Penang_Flavours","Penang Flavours - 1Utama"
"60_Restoran_Haji_Shahul","Restoran Haji Shahul - Chow Kit"
"60_Taiwan_Braised_Pork_Rice","Taiwan Braised Pork Rice - Seeme Food Court [Non-Halal]"
"60_M_Corner_Express","M Corner Express - Kozi Square"
"60_Restoran_Hafiz_Sentosa","Restoran Hafiz Sentosa - Jalan Klang Lama"
"60_M_Corner","M Corner - Vivacity"
"60_Thai_Cuisine","Thai Cuisine - Vivacity"
"60_Pinang_Restaurant","Pinang Restaurant - Taman Lensen [Non-Halal]"
"60_Restaurant_Pedas_Sedap","Restaurant Pedas Sedap - Kuchai Entrepreneurs Park"
"60_Bonjuk_And_Lunchbox_Cafe","Bonjuk & Lunchbox Cafe - Danau Kota [Non-Halal]"
"60_Warung_Soho","Warung Soho - Hartamas"
"60_The_Alley","The Alley - NU Sentral"
"60_The_Alley","The Alley - Wisma Conlay"
"60_The_Alley","The Alley - Times Square"
"60_Tokyo_Secret","Tokyo Secret - 1Utama"
"60_Tokyo_Secret","Tokyo Secret - AEON Bandaraya Melaka"
"60_Tokyo_Secret","Tokyo Secret - Mid Valley"
"60_Zhen_Zhen_Yong_Tau_Fu","Zhen Zhen Yong Tau Fu - Jalan Nilam [Non-Halal]"
"60_Restoran_Zat_Corner","Restoran Zat Corner - Jalan Putra Perdana"
"60_Good_Day_Good_Time","Good Day Good Time - Jalan Puteri"
"60_Jungle_House","Jungle House - Sunway Pyramid"
"60_Ayam_Penyet_Express","Ayam Penyet Express - Sunway Pyramid"
"60_Ayam_Penyet_Express","Ayam Penyet Express - KL Sentral"
"60_Pre_Tea_Q","Pre Tea Q - Mount Austin"
"60_Tokyo_Secret","Tokyo Secret - Mid Valley Southkey"
"60_Garden_Cafe","Garden Cafe - Plaza Arkadia [Non-Halal]"
"60_Nido_Cafe","Nido Cafe - Jalan Melaka Raya"
"60_at_Gudang_Kafe","@ Gudang Kafe - Lebuh Armenian"
"60_Restoran_Jin_Sui","Restoran Jin Sui - Taman Gembira [Non-Halal]"
"60_Steamboat_Factory","Steamboat Factory - Jalan Desa Aman 2 [Non-Halal]"
"60_Burger_King","Burger King - Olive Hill"
"60_Burger_King","Burger King - Bandar Saujana Putra"
"60_Burger_King","Burger King - Bukit Jelutong"
"60_Burger_King","Burger King - Sri Gombak"
"60_Burger_King","Burger King - Amerin Mall"
"60_Burger_King","Burger King - AEON Melaka"
"60_Burger_King","Burger King - Angsana Mall"
"60_Burger_King","Burger King - The 19 USJ City Mall"
"60_Burger_King","Burger King - Residensi UTMKL"
"60_Burger_King","Burger King - Bandar Sri Permaisuri"
"60_Burger_King","Burger King - Shell Bukit Tinggi"
"60_Burger_King","Burger King - Trillium Sg Besi"
"60_Burger_King","Burger King - Setapak Central"
"60_Burger_King","Burger King - Sunway Mentari"
"60_Burger_King","Burger King - Petronas Mutiara Damansara"
"60_Burger_King","Burger King - Central i-City"
"60_Burger_King","Burger King - Plaza Shah Alam"
"60_Burger_King","Burger King - Alamanda"
"60_Burger_King","Burger King - Berjaya Times Square"
"60_Burger_King","Burger King - Petronas Jalan Tun Razak"
"60_Burger_King","Burger King - Taman Melati"
"60_Burger_King","Burger King - AEON Ayer Keroh"
"60_Burger_King","Burger King - KL Sentral"
"60_Burger_King","Burger King - Damai"
"60_Burger_King","Burger King - Cheras Leisure Mall"
"60_Burger_King","Burger King - Rantau Panjang"
"60_Burger_King","Burger King - 3 Damansara"
"60_Burger_King","Burger King - Tropicana Avenue"
"60_Subway","Subway - Damansara Perdana"
"60_Burger_King","Burger King - Segama"
"60_Burger_King","Burger King - Sri Andalas"
"60_Subway","Subway - MyTown"
"60_Burger_King","Burger King - Cyberjaya"
"60_Burger_King","Burger King - Caltex Setia Alam"
"60_Kenny_Rogers_Roasters","Kenny Rogers Roasters - Kompleks PKNS"
"60_KyoChon_1991","KyoChon 1991 Express - Perdana"
"60_Nicks_Restaurant_And_Bar","Nicks Restaurant & Bar - Jalan Raja Chulan"
"60_An_Viet","An Viet - Paradigm Mall [Non-Halal]"
"60_Moonlight_Cake_House","Moonlight Cake House - Bukit Indah"
"60_Sri_Kelantan_Nasi_Kukus","Sri Kelantan Nasi Kukus - Kota Damansara"
"60_Acah_Acah","Acah Acah - Empire Damansara"
"60_Moonlight_Cake_House","Moonlight Cake House - Bandar Puchong Jaya"
"60_Mikail_Muslim_Chinese_Kitchen","Mikail Muslim Chinese Kitchen - Taman Kinrara"
"60_M_Fried_Chicken","M Fried Chicken - Subang Jaya"
"60_Moonlight_Cake_House","Moonlight Cake House - Sri Petaling"
"60_Moonlight_Cake_House","Moonlight Cake House - Taman Danau Kota"
"60_Moonlight_Cake_House","Moonlight Cake House - Jalan Sri Pelangi"
"60_Ayam_Penyet_Sambalado","Ayam Penyet Sambalado - AEON BiG Mall"
"60_Way_Modern_Cuisine","Way Modern Cuisine - Work @ Clearwater"
"60_Jing_Ze_Contemporary_Asian_Restaurant","Jing Ze Contemporary Asian Restaurant - Seksyen 17 [Non-Halal]"
"60_Restoran_Nasi_Kandar_DTanjong","Restoran Nasi Kandar D'Tanjong - OUG Parklane"
"60_Pie_Kingdom","Pie Kingdom - Bangsar South"
"60_Poke_Village","Poke Village - Tamarind Square"
"60_Samy_And_Min_Bak_Kut_Teh","Samy & Min Bak Kut Teh - Pavilion [Non-Halal]"
"60_Ayam_Penyet_Sambalado","Ayam Penyet Sambalado - Spectrum"
"60_Chris_Cottage","Chris Cottage - Hock Kheng Restaurant"
"60_Gerai_Kita_at_Sri_Damak","Gerai Kita @ Sri Damak - Taman Sri Andalas"
"60_Ploy","Ploy - Work @ Clearwater"
"60_Chapayom","Chapayom - Central i-City"
"60_Jack_And_Steve","Jack & Steve - Taman Equine [Non-Halal]"
"60_Juan_Valdez","Juan Valdez - Avenue K"
"60_Juan_Valdez","Juan Valdez - Hartamas"
"60_Thai_Hou_Sek","Thai Hou Sek - 1Utama [Non-Halal]"
"60_Halab_KL","Halab KL Beremi - Bukit Bintang"
"60_Halab_Penang","Halab Penang - Lebuh Chulia"
"60_Street_Churros","Street Churros - Mahkota Parade"
"60_Halab","Halab KL - Bukit Bintang"
"60_Street_Churros","Street Churros - IOI City Mall"
"60_Putien","Putien - The Gardens [Non-Halal]"
"60_Putien","Putien - Sunway Velocity [Non-Halal]"
"60_Putien","Putien - Sunway Pyramid [Non-Halal]"
"60_Putien","Putien - 1Utama [Non-Halal]"
"60_Putien","Putien - Pavilion [Non-Halal]"
"60_Putien","Putien - SS15 Courtyard [Non-Halal]"
"60_Putien","Putien - Gurney Paragon [Non-Halal]"
"60_Restoran_Super_Kitchen_Chili_Pan_Mee","Restoran Super Kitchen Chili Pan Mee - Chow Kit [Non-Halal]"
"60_Putien","Putien - IOI Puchong [Non-Halal]"
"60_Restoran_Super_Kitchen_Chili_Pan_Mee","Restoran Super Kitchen Chili Pan Mee - SS2 [Non-Halal]"
"60_Restoran_Super_Kitchen_Chili_Pan_Mee","Restoran Super Kitchen Chili Pan Mee - Taman Usahawan Kepong [Non-Halal]"
"60_Restoran_Super_Kitchen_Chili_Pan_Mee","Restoran Super Kitchen Chili Pan Mee - USJ 9 [Non-Halal]"
"60_Restoran_Super_Kitchen_Chili_Pan_Mee","Restoran Super Kitchen Chili Pan Mee - Kota Damansara [Non-Halal]"
"60_Restoran_Super_Kitchen_Chili_Pan_Mee","Restoran Super Kitchen Chili Pan Mee - Bandar Bukit Tinggi 2 [Non-Halal]"
"60_Restoran_Super_Kitchen_Chili_Pan_Mee","Restoran Super Kitchen Chili Pan Mee - SS15 [Non-Halal]"
"60_Restoran_Super_Kitchen_Chili_Pan_Mee","Restoran Super Kitchen Chili Pan Mee - Jalan Radin Bagus [Non-Halal]"
"60_Cultured_Craft_Main","Cultured Craft Main - KL Tower"
"60_Restoran_Super_Kitchen_Chili_Pan_Mee","Restoran Super Kitchen Chili Pan Mee - Taman Connaught [Non-Halal]"
"60_Royale_Rolls","Royale Rolls @ 26 - Dataran Jelatek"
"60_Luth_by_Tumis","Luth by Tumis - Empire Damansara"
"60_Sevencups","Sevencups - Menara Gamuda"
"60_Sevencups","Sevencups - Sunway Velocity"
"60_Boat_Noodle","Boat Noodle - Gamuda Walk"
"60_Ali_Muthu_And_Ah_Hock_Kopitiam","Ali, Muthu & Ah Hock Kopitiam - Jaya 33"
"60_Tsukiji_No8","Tsukiji No.8 - Wisma Lim Foo Yong [Non-Halal]"
"60_Ayam_Penyet_Sambalado","Ayam Penyet Sambalado - Taman Dagang"
"60_GO_Noodle_House","GO Noodle House - The Mines [Non-Halal]"
"60_GO_Noodle_House","GO Noodle House - Klang Parade [Non-Halal]"
"60_Canopy_by_Tiger_Bay_London","Canopy by Tiger Bay London - The Mayang Club"
"60_Baan_26","Baan 26 - Bukit Bintang"
"60_Fat_Zai_Little_Wok","Fat Zai Little Wok - Restoran Chit Chat [Non-Halal]"
"60_Durian_Nan_Sebatang","Durian Nan Sebatang - Taman Fairuza"
"60_DEmpire","D'Empire - Pavillion"
"60_Archanaa_Curry_House","Archanaa Curry House - Jalan Rengas"
"60_Restoran_Nasi_Kandar_Grand_Palace","Restoran Nasi Kandar Grand Palace - Ampang Point"
"60_Restoran_Nasi_Kandar_Grand_Palace","Restoran Nasi Kandar Grand Palace - Ampang Hilir"
"60_Hawina_Seafood","Hawina Seafood - Taman Dato Ahmad Razali"
"60_Hock_Kee_Ulu_Yam_Loh_Mee","Hock Kee Ulu Yam Loh Mee - Jalan Setia Utama [Non-Halal]"
"60_Saba_Restaurant","Saba Restaurant - Cyberjaya"
"60_Supaishi","Supaishi - Warong Che Senah"
"60_Tasty_Chapathi","Tasty Chapathi - Plaza Damansara"
"60_Sky_Curry_Mee","Sky Curry Mee - Burma Food Paradise"
"60_Black_Horse","Black Horse - Jalan Lancang"
"60_Hot_Pindang_Kitchen","Hot Pindang Kitchen - Seksyen 10"
"60_Jeruk_Madu_Pak_Ali","Jeruk Madu Pak Ali - Stadium MPS"
"60_Sushi_House","Sushi House - Wisma Setapak 33"
"60_Duo_Fu_Restaurant","Duo Fu Restaurant - Union Street [Non-Halal]"
"60_The_Leaf","The Leaf - Penang Street"
"60_Hathija_Maju_Bistro","Hathija Maju Bistro - Jalan Pulau Kempas"
"60_Good_Day_Good_Time","Good Day Good Time - Jalan Radin Bagus"
"60_Hathija_Maju_Bistro","Hathija Maju Bistro - Zenith Corporate Park"
"60_Alamak","Alamak - Krystal Square"
"60_Yu_Quan_Cha","Yu Quan Cha - Mount Austin"
"60_Thai_Style_Fried_Chicken_Rice","Thai Style Fried Chicken Rice - Yik Dai Ga Kopitiam"
"60_Perdana_Tomyam","Perdana Tomyam - Off Genting Klang"
"60_D_Mindfood_Restaurant","D' Mindfood Restaurant - Jalan Burma"
"60_GO_Noodle_House","GO Noodle House - Sunway Putra [Non-Halal]"
"60_GO_Noodle_House","GO Noodle House - Paradigm JB [Non-Halal]"
"60_GO_Noodle_House","GO Noodle House - Gurney Plaza [Non-Halal]"
"60_GO_Noodle_House","GO Noodle House - MyTown [Non-Halal]"
"60_GO_Noodle_House","GO Noodle House - Queensbay Mall [Non-Halal]"
"60_GO_Noodle_House","GO Noodle House - Sunway Giza [Non-Halal]"
"60_Alamak","Alamak - Jalan Argyll"
"60_Gather_Gather_Kitchen","Gather Gather Kitchen - Jalan Anggerik Vanilla [Non-Halal]"
"60_Dragon_i","Dragon-i - Imago Shopping Mall [Non-Halal]"
"60_OTea_A_Taste_Of_Drinks","OTea A Taste Of Drinks - Jalan Cerdas"
"60_Chatime","Chatime - IPC Shopping Centre"
"60_Burger_King","Burger King - IOI City Mall"
"60_Boost_Juice_Bars","Boost Juice Bars - Sungei Wang Plaza"
"60_Subway","Subway - Ativo"
"60_Chatime","Chatime - Central i-City"
"60_Define_Food","Define:Food - The Boulevard"
"60_Andans_Cafe","Andan's Cafe - Batu Muda"
"60_Like_Tea_Shop","Like Tea Shop - Jalan Rimbunan Raya"
"60_Restoran_Yee_Kee_Porridge_House","Restoran Yee Kee Porridge House - Jalan Temenggung [Non-Halal]"
"60_Restoran_Taste_Of_Foochow","Restoran Taste Of Foochow - Jalan Gajah [Non-Halal]"
"60_Restoran_Yee_Kee_Porridge_House","Restoran Yee Kee Porridge House - Jalan Kenari [Non-Halal]"
"60_Jungle_House","Jungle House - Central i-City"
"60_Tao_Little_Kitchen","Tao Little Kitchen - Spring Avenue [Non-Halal]"
"60_Kreate_Takeout","Kreate Takeout - Damansara Utama"
"60_Little_Oriental_Cafe","Little Oriental Cafe [Non-Halal]"
"60_Jungle_House","Jungle House - DPulze"
"60_Penang_Road_Famous_TeoChew_Chendul","Penang Road Famous TeoChew Chendul - IOI City Mall"
"60_Ayam_Penyet_AP","Ayam Penyet Ap - Giant Kota Damansara"
"60_55_Noodle_Restaurant","55 Noodle Restaurant - Dataran Cheras [Non-Halal]"
"60_Restoran_Tar_Chong_Mix_Rice","Restoran Tar Chong Mix Rice - Taipan [Non-Halal]"
"60_The_Soybean_Factory","The Soybean Factory - Bandar Sri Menjalara"
"60_Little_Ma_Hotpot","Little Ma Hotpot - Plaza Danau 2 [Non-Halal]"
"60_Perenban_Vegetarian_Corner","Perenban Vegetarian Corner - Pandan Jaya"
"60_Black_Horse","Black Horse - Jalan PSK 1"
"60_Chatto","Chatto - Taman Connaught"
"60_Nailis_Place","Naili's Place - Ampang Point"
"60_Instea","Instea - Jalan Kenari 4"
"60_OBriens_Irish_Sandwich_Cafe","O'Briens Irish Sandwich Cafe - The Curve"
"60_OBriens_Irish_Sandwich_Cafe","O'Briens Irish Sandwich Cafe - Sunway Velocity"
"60_OBriens_Irish_Sandwich_Cafe","O'Briens Irish Sandwich Cafe - NU Sentral"
"60_Canning_Dim_Sum_Express","Canning Dim Sum Express - D'Piazza Mall"
"60_SA_Kenari","SA Kenari - D'Piazza Mall"
"60_Sankranti_Indian_Cuisine","Sankranti Indian Cuisine - Glomac Cyberjaya"
"60_Noooodles","Noooodles - Taman Industri Bolton"
"60_PappaRich","PappaRich - NU Sentral"
"60_Baby_Cami_Sushi","Baby Cami Sushi - Jalan Dataran Cheras 2"
"60_So_DimSum","So DimSum - Seksyen 9"
"60_DPunjabiS","D'Punjabi'S - Persiaran Apec Cyberjaya"
"60_Sawatdee_Thai_Seafood_Restaurant","Sawatdee Thai Seafood Restaurant - Cheras Business Centre [Non-Halal]"
"60_Subway","Subway - Setapak Sentral"
"60_Subway","Subway - AEON AU2"
"60_Subway","Subway - Alpha Angle"
"60_Subway","Subway - Queensbay Mall"
"60_Subway","Subway - Melawati Mall"
"60_Subway","Subway - AEON Big Subang"
"60_Subway","Subway - Sunway Putra Mall"
"60_Subway","Subway - Capsquare Tower"
"60_Subway","Subway - Sunway Pinnacle"
"60_Subway","Subway - BBT"
"60_Subway","Subway - Centro Mall"
"60_GEM_Restaurant","GEM Restaurant - Lebuh Bishop"
"60_Three_Leg_Cat_Cafe","Three Leg Cat Cafe - Jalan Paya Terubung [Non-Halal]"
"60_The_Black_Whale","The Black Whale - D'Piazza Mall"
"60_Wholey_Wonder","Wholey Wonder - Jalan Gurdwara"
"60_Jungle_House","Jungle House - Queensbay Mall"
"60_Red_Chopstick","Red Chopstick - Jalan Tun Dr Awang [Non-Halal]"
"60_Yum_Thong_Sui","Yum Thong Sui - Jaya One"
"60_Chatto","Chatto - Jln Batu Nilam"
"60_Chye_Seng_Foo_Coffee_Shop","Chye Seng Foo Coffee Shop - Jalan Cheras [Non-Halal]"
"60_OBriens_Irish_Sandwich_Cafe","O'Briens Irish Sandwich Cafe - 1Utama"
"60_OTea_A_Taste_Of_Drinks","OTea A Taste Of Drinks - Jalan SL"
"60_OBriens_Irish_Sandwich_Cafe","O'Briens Irish Sandwich Cafe - Empire Shopping Gallery"
"60_OBriens_Irish_Sandwich_Cafe","O'Briens Irish Sandwich Cafe - Wisma UOA"
"60_OBriens_Irish_Sandwich_Cafe","O'Briens Irish Sandwich Cafe - Great Eastern Mall"
"60_OBriens_Irish_Sandwich_Cafe","O'Briens Irish Sandwich Cafe - Menara OCBC"
"60_Jungle_House","Jungle House - Mid Valley"
"60_Jungle_House","Jungle House - Pavillion"
"60_OBriens_Irish_Sandwich_Cafe","O'Briens Irish Sandwich Cafe - Wisma Shell"
"60_Nizams_A_Royal_Hyderabadi_Biryani","Nizam's A Royal Hyderabadi Biryani - Jalan Puteri"
"60_The_BRGR","The BRGR - Platinum Lake Condominium"
"60_Wake_Up_Bar","Wake Up Bar - Plaza Pantai"
"60_Pruba_Cafe","Pruba Cafe - Temasek Hotel Melaka"
"60_Double_Tea","Double Tea - NSK Kota Damansara"
"60_Nasi_Lemak_House","Brilliant Nasi Lemak House - Puchong  [Non-Halal]"
"60_Muyoo","Muyoo+ - Eko Cheras"
"60_Jom_Makan_Place","Jom Makan Place - Sunway Geo"
"60_Jom_Makan_Place","Jom Makan Place - Pandan Perdana"
"60_OBriens_Irish_Sandwich_Cafe","O'Briens Irish Sandwich Cafe - Holiday Inn Express"
"60_Restoran_Mai_Trai","Restoran Mai Trai - Bandar Kinrara"
"60_Sunbather_Coffee","Sunbather Coffee - The Sphere"
"60_The_Black_Whale","The Black Whale - SS2"
"60_Expressoul_Gastrobar","Expressoul Gastrobar - Pearl Suria Gallery"
"60_Amboi","Amboi! - The Strand"
"60_Take_Eat_Easy","Take Eat Easy - Pearl Shopping Gallery"
"60_The_Black_Whale","The Black Whale - Sri Petaling"
"60_Restoran_Thaqwa","Restoran Thaqwa - Dataran Ara Damansara"
"60_Restoran_Thaqwa","Restoran Thaqwa - Seksyen 19 Shah Alam"
"60_Restoran_Thaqwa","Restoran Thaqwa - Taman Impian Ehsan"
"60_Restoran_Thaqwa","Restoran Thaqwa - Bandar Sri Permaisuri"
"60_Restoran_Thaqwa","Restoran Thaqwa - Balakong Jaya"
"60_Restoran_Thaqwa","Restoran Thaqwa - Seksyen 7 Shah Alam"
"60_Restoran_Thaqwa","Restoran Thaqwa - Cheras Selatan"
"60_Truly_Two_Cafe","Truly Two Cafe - Jalan PNBB 2"
