"chain_number","name"
"","ราดหน้าเอ็มไพร์ สาขา 1 สวนอ้อย (Rad Na Empire) - สามเสน"
"","ข้าวผัดกระทะเหล็ก - เทสโก้ โลตัส พระราม 1"
"","ก๋วยเตี๋ยวแคะสี่พระยา - สี่พระยา"
"","Sushi Tsukiji (ซูชิ ซึกิจิ) - สีลม"
"","แตออ โรตีชาชัก - เพชรบุรี"
"Mikucha","Mikucha (มิกุชา) - เซ็นทรัลเวสต์เกต"
"","สเต๊คห้องแถว - ถนนอยู่เย็น"
"","Le Rose (เฬอ รส) - เดอะคริสตัล พาร์ค"
"","เป็ดพะโล้ปริญญา - ถนนลาดพร้าว"
"","ไชยพราหมณ์ Made With Heart (ไชยพราหมณ์ เมดวิทฮาท) - ถนนพลับพลาไชย"
"","ข้าวซอยนครเชียงใหม่ - ถนนจรัญสนิทวงศ์"
"","ก๋วยเตี๋ยวเนื้อเจ๊ง้อ - ถนนนครไชยศรี"
"","ปูเปรี้ยว ยำมะม่วงปูม้า - ถนนพาหุรัด"
"","โอชานะ ไก่อบโค้ก (Ochana) - ถนนเพชรเกษม 63"
"","ส้มตำคอนแวนต์ - เซ็นทรัลเวิลด์"
"","Love smoothies (น้ำผลไม้ปั่น) - เกตเวย์เอกมัย"
"Swensens","Swensen's (สเวนเซ่นส์) - บางลำภู"
"Boon_Tong_Kee","Boon Tong Kee (บุญตงกี่) - โครงการดิอัพ"
"McDonalds","McDonald's (แมคโดนัลด์) - เทสโก้ โลตัส สุขุมวิท 50"
"McDonalds","McDonald's (แมคโดนัลด์) - โรบินสัน สุขุมวิท"
"","ยำเสนา - แฮปปี้แลนด์"
"","Casa Azul (คาซ่า อซูล) - ถนนพหลโยธิน"
"","Café de Nimman (คาเฟ่ เดอ นิมมาน) - ถนนศิริมังคลาจารย์"
"","ปั้นคำหอม - จีทาวเวอร์"
"","Ban Nai Suan (บ้านในสวน) - ถนนหัวหมาก"
"","ใบไม้ร่าเริง - ถนนรัชดาภิเษก"
"Coffee_World","Coffee World (คอฟฟี่ เวิลด์) - เกตเวย์ เอกมัย"
"Fuji_Japanese_Restaurant","Fuji Japanese Restaurant (ฟูจิ เจแปนนิส เรสเตอร์รอง) - เซ็นทรัลพลาซา รามอินทรา"
"","กาแฟซอย1 - ถนนเฟื่องนคร"
"Sizzler","Sizzler (ซิซซ์เล่อร์) - เดอะมอลล์ ท่าพระ"
"","Dragon Boat (ดราก้อน โบ๊ท) - ถนนพระราม 9"
"","Tinpresso (ตินเพรสโซ) - วชิรธรรมสาธิต 21"
"","ไล บรา รี่ - ถนนพระราม 9"
"","Peeps (พีพส์) - ถนนพระอาทิตย์"
"","ตำซี๊ดดดจี๊ดจ๊าด - ถนนบางแค บางบอน"
"","ชัยเฮง เป็ดพะโล้ ข้าวต้มปลา - ถนนพัฒนาการ"
"","อี๊ด กุ้งเผาคลองมอญ - ถนนพุทธมณฑล สาย 2"
"Hachiban_Ramen","Hachiban Ramen (ฮะจิบัง ราเมน) - โลตัสประชาชื่น"
"","Smile Frog Coffee (กาแฟกบ) - ถนนนาคนิวาส"
"Yum_Saap","Yum Saap (ยำแซ่บ) - เจเจมอลล์"
"","ราดหน้า ญะ ดำเนิน - เพชรเกษม 69"
"Mae_Mali","ก๋วยจั๊บแม่มะลิ - โชคชัย 4 (รอบเช้า)"
"Swensens","Swensen's (สเวนเซ่นส์) - ซีคอนสแควร์ ศรีนครินทร์"
"Baskin_Robbins","Baskin Robbins (บาสกิ้น ร็อบบิ้นส์) - เซ็นทรัลพลาซา แจ้งวัฒนะ"
"Nguan_Lang_Wang","ง้วนหลังวัง - แม็กซ์แวลู หลักสี่"
"","สเต็กริมทาง - ถนนประชาอุทิศ"
"McDonalds","McDonald's (แมคโดนัลด์) - เยส บางพลี"
"","Jim's Burger (จิม เบอร์เกอร์แอนด์เบียร์) - สวนมะลิ"
"","Nadimos (นาดีโมส์) - สีลม"
"","สุขใจเตี๋ยวไข่ต้มยำ - ถนนฉลองกรุง"
"","Sushi Masa (ซูชิ มาสะ) - ถนนสุขุมวิท 55"
"","ก๋วยเตี๋ยวลีลา - ถนนช้างเผือก"
"","นิยาย - ถนนทุ่งมังกร"
"","TUBA Design Furniture & Restaurant (ทูบา ดีไซน์เฟอร์นิเจอร์ แอนด์ เรสเตอรองท์) - ถนนเอกมัย"
"","JUIJUI's CAFE' (จุ๋ยจุ๋ย คาเฟ่) - พหลโยธิน 40"
"So_Asean_Cafe_Restaurant","So Asean Cafe & Restaurant (โซ อาเซียน คาเฟ่ แอนด์ เรสเตอร์รอง) - เอ็มไพร์ ทาวเวอร์"
"","ข้าวต้มบังเก๊ก (Khao Tom Bang Kek) - เสรีไทย"
"","เจ้ติ๊กปลาดุกฟู - ถนนพลับพลาไชย"
"","Sato No Udon (ซาโตะ โนะ อุด้ง) - เอ็มโพเรียม"
"","Masi...Mamon Steak & Spaghetti (มาซิมาม่อน สเต็กแอนด์สปาเก็ตตี้) - ถนนโกสุมรวมใจ"
"McDonalds","McDonald's (แมคโดนัลด์) - นิชาดา"
"","Kizuna (คิซุนะ) - สุขุมวิท"
"","Katsu King X (คัตสึคิง เอ็กซ์) - ดิจิตอลเกทเวย์"
"","Seoul Mind Udonthani (โซลมายด์) - ถนนพรหมประกาย"
"","Street Pizza & The Wine House (สตรีทพิซซ่าแอนด์เดอะไวน์เฮ้าส์) - ถนนท่าแพ"
"","Suku Suku (ซูกุ ซูกุ) - สะพานควาย"
"","เทียนเหล็งบะกุ๊ดเต๋ - ถนนพุทธมณฑล สาย 2"
"","ขนมจีนน้ำยาปูแม่อวยพร - ถนนศรีสมาน"
"","สุโขทัยโภชนา - ถนนสุโขทัย"
"","ก๋วยเตี๋ยวคั่วไก่ร้านน้องพร - พระรามที่ 4"
"DAK_GALBI","DAK GALBI (ทัคคาลบี้) - ฟิวเจอร์พาร์ครังสิต"
"","บ้านผัดไทย - ถนนเจริญกรุง"
"","ก๋วยเตี๋ยวใสสะอาด - ถนนพระรามที่ 4"
"Au_Bon_Pain","Au Bon Pain (โอ บอง แปง) - เอเชียทีค เดอะริเวอร์ฟร้อนท์"
"","Garaku (กะระคุ) - ถนนพระราม4"
"KyoRollEn","Kyo Roll En (เคียว โรล เอ็น) - เซ็นทรัล เวสต์เกต"
"McDonalds","McDonald's (แมคโดนัลด์) - เอสพลานาด รัตนาธิเบศร์"
"McDonalds","McDonald's (แมคโดนัลด์) - เอซี มาร์เก็ต สายไหม"
"Inthanin_Garden","Inthanin Garden (อินทนิล การ์เด้นท์) - ปั๊มบางจาก ราชพฤกษ์"
"","แอน ท่าดินแดง - ท่าดินแดง"
"","มะพร้าวน้ำหอมบ้านแพ้ว By pancake&poom - ถนนโชคชัย 4"
"Aprils_Bakery","April's Bakery (เอพริล เบเกอรี่) - สยามพารากอน"
"","ก๋วยเตี๋ยวเนื้อรางน้ำ - ซอยราชปรารถ 14"
"","i Steak (ไอ สเต็ก) - ถนนพระรามที่ 2"
"Texas_Chicken","Texas Chicken (เท็กซัส ชิคเก้น) - ปั๊ม ปตท. พระราม 2"
"Fresh_Me","Fresh Me (เฟรช มี) - เซ็นทรัลเฟสติวัล อีสต์วิลล์"
"Texas_Chicken","Texas Chicken (เท็กซัส ชิคเก้น) - เซ็นทรัลพลาซ่า บางนา"
"Texas_Chicken","Texas Chicken (เท็กซัส ชิคเก้น) - มาร์เก็ตเพลส นางลิ้นจี่"
"Gateaux_House","Gateaux House (กาโตว์ เฮ้าส์) - จามจุรีสแควร์"
"Din_Tai_Fung","Din Tai Fung (ติ่น ไท่ ฟง) - Central Embassy (เซ็นทรัล เอ็มบาสซี)"
"","หมูปิ้ง รัชดาฯ 13 - ถนนรัชดาภิเษก"
"","Uncle John (ซังเคิล จอห์น) - ถนนสวนพลู"
"","Cafe Like A Local (คาเฟ่ ไลค์ อะ โลคอล) - ถนนประเสริฐมนูกิจ"
"","เจ๊หงษ์ หัวปลา - อ่อนนุช 44  "
"","Pacamara coffee Roaster X Specialty Coffee lab (พาคามารา โรสเตอร์ เอ็กซ์ สเปเชียลตี้ แลป) - ทองหล่อ"
"","Ramenga (ราเมนอะ) - พระราม 3"
"","8903 สเต็ก - ถนนมาเจริญ"
"Auntie_Annes","Auntie Anne's (อานตี้ แอนส์) - เซ็นทรัล รัตนาธิเบศร์"
"Starbucks","Starbucks (สตาร์บัคส์) - สยาม ฟิวเจอร์ นวมินทร์"
"","Aso Coffee Roaster (อาโซ คอฟฟี่ โรสเตอร์) - ศรีนครินทร์"
"","Saravana Bhavan (ซาราวาน่า บาวาน) - สีลม"
"PopcornMajorCineplex","Popcorn Major Cineplex (ป๊อปคอร์น เมเจอร์ ซีนีเพล็กซ์) - พาราไดซ์ พาร์ค"
"","Sortrel (ซอร์เทล) - ถนนนราธิวาสราชนครินทร์"
"KyoRollEn","Kyo Roll En (เคียว โรล เอ็น) - เทอร์มินอล 21"
"Inthanin_Garden","Inthanin Garden (อินทนิล การ์เด้นท์) - ปั๊มบางจาก วิภาวดีรังสิต"
"","สุกี้หมูนุ่ม - โชคชัย 4"
"","SO..COFFEE (โซ..คอฟฟี่) - สุรวงศ์"
"","หลากเส้นหลายรส - ถนนเจริญนคร"
"Naeki_Sushi","Naeki Sushi (นาเอะกิ ซูชิ) - ออลซีซันส์ เพลส"
"","สเต็กจานด่วน - ถนนแก้วนวรัฐ"
"","39 Espresso (39 เอสเพรสโซ) - สุขุมวิท"
