"chain_number","name"
"NemChaoDuongThanh","Nem Chạo Dương Thanh"
"","Lẩu Lòng 58 - Cơm Văn Phòng"
"","Bánh Cuốn Phủ Lý - Bún Chả"
"","Rice Pancake - Bánh Xèo Hải Nam"
"ChaoDinhDuongHoaThoan","Cháo Dinh Dưỡng Hoa Thoan - Đê La Thành"
"","Xôi Bự - Lò Đúc"
"","Kem Trà Huyền Linh - 65 Khương Thượng"
"","Khải Béo - Phở Gà, Cơm Rang, Phở- Mỳ Xào - Vạn Phúc"
"","Gimbab Hàn Quốc - Đào Tấn"
"","Cơm Tấm Sài Gòn A Ngon"
"HoangHueComRangBunTron","Hoàng Huệ - Cơm Rang & Bún Trộn"
"","Phở Kao - Phố Huế"
"","Cơm Viên - Đình Ngang"
"","Bánh Cuốn Cao Bằng Mai Yến - Lạc Long Quân"
"","Bún Đậu Mắm Tôm 180 - Nguyễn Thiện Thuật"
"","Woo - Thế Giới Hàu - CN1"
"","Phở Thanh Hà - Lạc Trung"
"","Bánh Mỳ Giò Chả Dũng Hạnh - Hoàng Cầu"
"","Bún Bò Nam Bộ Bách Phương"
"","Chè Gỗ"
"","Ăn Vặt 4 Hào - Trung Kính"
"","Cơm Chay Loving Hut - Đặng Tất"
"","Bánh Bột Lọc & Quà Vặt Online"
"","Teen Food - Món Ăn Ngon & Sạch - Hoàng Hoa Thám"
"","Ganges"
"","Only Lyon - Giảng Võ"
"Guta","Guta - 163 Nguyễn Văn Trỗi"
"","Bún Chả Hàng Quạt"
"Nguyensonbakery","Nguyễn Sơn Bakery - Lạc Long Quân"
"","Phở Thìn Béo"
"BunBoHueNguUyen","Bún Bò Huế Ngự Uyển - Lĩnh Nam"
"","Chè Út Mai - Lò Đúc"
"","Fresh Sushi - Xuân Diệu"
"Bachutha","Bachutha - Bánh Chuối Thái Chi Nhánh Quận 7"
"","Phớ Đê"
"MoKhoetQuan","Mỏ Khoét Quán - Cơm Gà Sốt Cay Hàn Quốc - Vĩnh Hưng"
"","Cửa Hàng Bún Chả Bún Cá Thanh Đại"
"","Phở Nhớ - Huỳnh Thúc Kháng"
"","Rosemary Kitchen & Sandwicherie - Tô Ngọc Vân"
"","Gà Tươi Mạnh Hoạch - Phạm Văn Đồng"
"","Bún Riêu Hà"
"","Chè Cô Thu Và Bánh Tráng Trộn"
"Highlands","Highlands Coffee - Binh Dương Square"
"","Thạch Dừa Xiêm & Kem Trái Dừa - 42 Nguyễn Chí Thanh"
"","Bông Lan Trứng Muối Vitamin Cake Ngõ 79 - Thái Thịnh"
"","Cơm Gà Hội An Hai Bà Trưng"
"","Lẩu Ếch Dũng Hà"
"Swensens","Swensen's - TTTM Aeon Long Biên"
"","Trà Sữa Vigor Tea - Vĩnh Điềm Trung"
"","Thế Giới Ngan"
"","Cơm Thố Đà Nẵng"
"","Cafe Radio"
"","Chè Bốn Mùa - Tân Mai"
"","Pizza Bon & More - Tây Mỗ"
"","Thuý Bún Chả"
"","Cơm Gà Đà Nẵng & Cơm Chiên Giòn A Trọng"
"","Monkey Juice - Lý Thường Kiệt"
"","Nhật Minh Quán Ngon - Bánh Xèo & Nem Lụi"
"","Quán 109 - Chè, Tào Phớ"
"","Lẩu Nướng Tàu Bay"
"","Cơm Văn Phòng Bảo Nam"
"","Phở Mậu - Bảo Khánh"
"","Chè Bun - Tô Hiến Thành"
"","Minh Ngọc- Bún Bò Giò Heo Huế - Thành Công"
"","Tươi Bún - Kim Ngưu"
"","Đặc Sản Chè Bưởi, Bánh Xèo Miền Tây - Chùa Láng"
"BamiBreadBanhMiHoiAn","Bami Bread - Bánh Mì Hội An - Nguyễn Trãi"
"","Trà Hoa Đà Lạt 1893 In Hà Nội - Cầu Giấy"
"Highlands","Highlands Coffee - Lotte Mart Cần Thơ"
"","Bún hải sản Bà Mai"
"","Bánh Mỳ B+ - Trương Định"
"BongLanTrungMuoiKhoGaPosCake","Bông Lan Trứng Muối & Khô Gà Pô's Cake - Linh Đàm"
"","Bánh Mỳ Hoa Lan"
"","Vịt 53 Nam Ngư"
"","Minh - Nước Ép Trái Cây - Trần Tử Bình"
"","Cantin Juice And Cafe"
"","Bánh Mì Hạnh Phúc - Tân Mai"
"","Ghiền 3 Miền - Món Ngon 3 Miền"
"","Chè Của Mẹ - Phố Huế"
"","Chè Bảo Châu"
"","Street Sushi - Đội Cấn"
"CheNgonMeNhim","Chè Ngon Mẹ Nhím - Ngọc Lâm"
"PinoTea","Pino Tea - Hoàng Hoa Thám"
"","Cháo Gà Bà Mỹ - Lý Quốc Sư"
"","Chay Vô Ưu"
"CheNgocThachHoaGiay","Chè Ngọc Thạch Hoa Giấy"
"","Chè Thuỷ - Ngõ Tràng Tiền"
"","Gia Thành - 36C Mai Hắc Đế"
"","Vua Gà Tươi Mạnh Hoạch - Duy Tân"
"ChaoHongMai","Cháo Hồng Mai - Nguyễn An Ninh"
"","Tiệm Trà Bốn Mùa (FourSprings Tea House)"
"ParisGateaux","Paris Gâteaux - Cầu Giấy"
"","Bánh Canh Ghẹ Út Còi"
"","Hải Yến Bún Chả - Cá Cua Ốc - Mộ Lao"
"","Bún Cá Thái Bình - Fb Bùi Thị Thanh Hà"
"","Sữa Bắp Củ Mì"
"","Bánh Canh Ghẹ 69 - Ô Chợ Dừa"
"","Xôi Chè Bà Thìn Bát Đàn - Chè Truyền Thống Hà Nội"
"","Cơm Chay An Phúc"
"","EZ Coffee"
"BamiBreadBanhMiHoiAn","Bami Bread - Bánh Mì Hội An - Duy Tân"
"","Nộm Nem Tai Thắng Béo - Tôn Thất Thiệp"
"","Chân Gà Chiên Mắm Ngũ Vị Quán"
"","Chay Casa - Nguyễn Văn Lộc"
"","Gà Tươi Mạnh Hoạch Chiến Béo - Trương Định"
"","PIZZINIO PIZZA - Tô Hiệu"
"","Phở Bò Cơm Mì Xào - Hoàng Sâm"
"BamiBreadBanhMiHoiAn","Bami Bread - Bánh Mì Hội An - Láng Hạ"
"MiCaySeoul","Mì Cay Seoul - Yên Lãng"
"","Nhà Hàng Hàn Quốc Maru"
"","Quán Hương Bình - Lươn xứ Nghệ - Cốm Vòng"
"","Bún Đậu Mắm Tôm Thơm - Ngõ 79 Cầu Giấy"
"","Vịt Cỏ Vân Đình Minh Phương 159 - Chùa Láng"
"ThucCoffee","Thức Coffee - Gò Dầu"
"","Kiều Lương - Bánh Mì Bơ Mật Ong & Thịt Xiên"
"","Nan N Kabab - Đồ Nướng Trung Đông"
"","Gà Tươi Mạnh Hoạch Tâm Nguyên 2 - Lê Quang Đạo"
"","Mickey - Bánh Mỳ Que, Đồ Ăn Vặt, Đồ Uống - Nhân Hoà"
"BanhMiVoOngVang","Bánh Mì Vợ Ong Vàng - B3 Tôn Thất Tùng"
"","Cháo Sườn Cô Là"
"PhoKCC","Phở KCC - Nguyên Hồng"
"","Phở Sướng -  36B Mai Hắc Đế"
"PepperonisRestaurant","Pepperonis Pizza - Nguyễn Chí Thanh"
"","The 1989 - 79 Hồng Mai"
"","Chè Lan Hường Đội Cấn"
"","Hoa Quả Dầm Quán Dream - Lê Thanh Nghị"
"","Cơm Đảo Loan Mai"
"","Phở Kao - Thái Hà"
"HemQuan","Hẻm Quán - 96 Chùa Hà"
"NetHue","Nét Huế - 83 Trần Duy Hưng"
"","Tiệm Sữa Chua Ngon - Đoàn Trần Nghiệp"
"","Món Ngon Phủ Lý - Vũ Hữu"
"PizzaChao","Pizza Chảo - Đội Cấn"
"OdouceursBakery","O'douceurs Bakery - 8 Phan Chu Trinh"
"TrungNguyenLegend","Trung Nguyên Legend - 52 Hai Bà Trưng"
"","Bún Chả Chan"
"NetHue","Nét Huế - 153 Láng Hạ"
"","911 Fastfood"
"","Sữa Ba Vì - Thành Công"
"Guta","Guta - 198 Nguyễn Thị Minh Khai"
"","Bún Riêu 50 Đại Lộ 2"
"","Bánh sinh nhật - Tuyết korea"
"","Vịt Cỏ Vân Đình - Vĩnh Hưng"
"Nemnuongnhatrangcohon","Nem Nướng Nha Trang Cô Hơn - Phan Văn Trường"
"","Cục Ta Cục Tác - Gà Tây Nguyên"
"artiseeCoffeeCakeFood","artisée - Coffee, Cake & Food - Nhà Thờ"
"BamiBreadBanhMiHoiAn","Bami Bread - Bánh Mì Hội An - Hoàng Quốc Việt"
"","JJang Ẩm Thực Hàn Quốc"
"Pho24","Phở 24 - Nguyễn Văn Chiêm"
"Guta","Guta - Đường D1"
"MokchangChicken","Mokchang Chicken - Xã Đàn"
"Mokchang","Đồ Ăn Hàn Quốc Mokchang - Xã Đàn"
"","Lá Còn Xanh - Bánh Tráng Long An"
"PapasChicken","Papa's Chicken - Xuân Thủy"
"ParisGateaux","Paris Gâteaux - 2A Trần Đại Nghĩa"
"","Long Thuỷ - Bún Thái Hải Sản - Nguyễn Ngọc Vũ"
"Guta","Guta - Đặng Văn Sâm"
"","Nui Cô Béo - Ngõ Văn Chương"
"","Trà Sữa Hong Cha - Phạm Cự Lượng"
"","Quán Ăn Nhật Bản Sushi 24"
"","Bún Chả Bình Chung - Bạch Mai"
"","Pizza Xtrum - Hoàng Mai"
"","Flat White Coffee"
"","Papas' Chicken"
"","Nook Coffee"
"","Bánh Mì Nướng Muối Ớt Dương Béo"
"","Sushi Holic - Vệ Hồ"
"NganPho","Ngan Phố - Duy Tân"
"","Bò Tơ & Gà Ta Củ Chi 69"
"BanhMiVoOngVang","Bánh Mì Vợ Ong Vàng - 78 Tôn Thất Tùng"
"","Nước Ép - Sinh Tố - Chè Bốn Mùa"
"","Sushi Garden - Nam Đồng"
"","Vitamin Drink - Kim Văn Kim Lũ"
"","Cô Hương - Bánh Flan Võ Duy Ninh"
"Swensens","Swensen's - Phan Xích Long"
"BunBoHueOHuyen","Bún Bò Huế O Huyền - Thụy Khuê"
"","Bún Ốc Gia Truyền Lượng Béo"
"CongCaPhe","Cộng Cà Phê - Hoàng Cầu"
"","Cơm Chimico - Ngon Ơi Là Ngon"
"","Citea Fun Thầy Phương - Trà Sữa & Cafe"
"","Bánh Đa Trộn Dốc Thọ Lão"
"","Nhà Hàng Thuần Chay Loving Hut Hoa Thiên Đường"
"","Ăn Vặt Cô Thúy"
"TraDaoDoraemon","Trà Đào Doraemon - Đường số 15"
"Guta","Guta - Võ Văn Tần"
"","Trà Sữa & Cá Viên Chiên - 144 Phan Anh"
"","Bánh Cuốn Dĩnh Râu"
"","Bún Hải Sản Ân Béo"
"","Tiệm Ăn Quảng Đông"
"","Bún Chả Dì Xuân"
"Guta","Guta - Cống Quỳnh"
"","Xíu Mại Lan Anh"
"Guta","Guta - Huỳnh Thúc Kháng"
"","Oyakodon - Tiệm Cơm Gà Nhật Bản"
"KhoaiKhauvnAnVatDacSanSach","Khoái Khẩu.vn - Ăn Vặt, Đặc Sản Sạch - Giảng Võ"
"","Citi Coffee - Tuệ Tĩnh"
"Comnguvi","Cơm Ngũ Vị - Thanh Nhàn"
"BanhMiV","Bánh Mì V+ - 132 Đội Cấn"
"","Minci - Nguyễn Trường Tộ"
"","Chè Ngon Tráng Miệng"
"","Chân Gà Sả Ớt 36 - Shop Online"
"","Nhà Hàng Gà Mạnh Hoạch (OFC) - CT1 Bắc Linh Đàm"
"PoemeJapaneseBakery","Poeme Japanese Bakery - Nguyễn An Ninh"
"","Ốc Quang Anh - Tô Hiến Thành"
"","Bánh Mì Tư Ấu"
"","Gà Rán Nhật Bản - Quan Nhân"
"","Chè Thái Kem Xôi Văn Chương"
"","Quán Ốc Mai Halal"
"","Bột Chiên Bảo Lâm"
"","Bún Bò Huế Oanh Béo"
"","Mì Khô Xá Xíu Tôm Mực"
"","Bột Chiên 529"
"SoyaGarden","Soya Garden - Văn Cao"
"Popeyes","Popeyes - Lê Đức Thọ"
"Popeyes","Popeyes - Lũy Bán Bích"
"Popeyes","Popeyes - Tùng Thiện Vương"
"TAETANGYiHeTangChinhHang","TAETANG Yi He Tang Chính Hãng - Sư Vạn Hạnh"
"HEEKCAA","Heekcaa - Nguyễn Tri Phương"
"","Tiệm Cơm Truyền Ký"
"","Cơm Rang Ngon"
"Popeyes","Popeyes - Phú Mỹ Hưng"
"","Bún Ốc Riêu Cua Thanh Hải"
"","Minh Nguyệt - Bún Ốc Cổ - Chè Các Loại"
"DiMaiNhaHangVietNam","Dì Mai - Nhà Hàng Việt Nam - Bến Thành"
"HaniMilkTea","Hani Milk Tea - Phạm Hữu Lầu"
"","Ăn Vặt Bu Bu"
"","Trà Sữa Khánh Vy - 76 Hoa Bằng"
"","Vịt Cỏ Vân Đình - Minh Khánh"
"","Hiếu Vịt - Nam Ngư"
"MeetFresh","Meet Fresh - TTTM Aeon Mall Long Biên"
"","Bánh Cuốn, Giò Chả Tâm Liên"
"","Quán Tre Làng"
"","Gà Tươi Mạnh Hoạch - Phương Mai"
"","Bếp Của Mẹ - Ăn vặt Online"
"GaNuongOOO","Gà Nướng Ò Ó O - Hạ Hồi"
"","Chè Miền Trung"
"FeelingTea","Feeling Tea - Giảng Võ"
"","Ship House - Vũng Tàu"
"NhaHangChayHoanHy","Nhà Hàng Chay Hoan Hỷ - NKKN"
"","Chay Tâm Đức"
"PizzaConsNhon","Pizza Cons - Nhổn"
"","Vịt Quay Lu Đất Chính Hiệu Hoàng Ký"
"","4Seasons - Chè Trà Kem"
"","Hủ Tiếu A Tâm"
"","RoyalTea - 307 Vũ Tông Phan"
"BanhMiNgo","Bánh Mì Ngố - Duy Tân"
"FeelingTea","Feeling Tea - Bạch Mai"
"FeelingTea","Feeling Tea - Kim Ngưu"
"FeelingTea","Feeling Tea - Khâm Thiên"
"","Taster's Choice - Thái Hà"
"BunBoHueONga","Bún Bò Huế O Nga - Pháo Đài Láng"
"","Trạm Sushi"
"YuTang","Yu Tang - Thái Phiên"
"","Vịt Quay Kinh Bắc"
"Dasushi","Dasushi - Ăn Nhậu Kiểu Nhật"
"CheDuaThaiLan365","Chè Dừa Thái Lan 365 - 175 Trương Định"
"VitQuayJackys","Vịt Quay Jacky's - Đặng Văn Ngữ"
"","Dakgalbi - Tiệm Gà Rán Hàn Quốc"
"","Bánh Tráng Nướng Chị Em"
"","Chè Tự Nhiên"
"","Phở Cuốn Hưng Bền - Ngũ Xã"
"BamiBreadBanhMiHoiAn","Bami Bread - Bánh Mì Hội An - Tây Sơn"
"","Hạnh Phạm - Bông Lan Trứng Muối"
"","Hội An Quán - Nam Cao"
"","Lẩu Dê Trương Định"
"","Bánh Xèo Nem Lụi E1"
"PepperonisRestaurant","Pepperonis Pizza - Nguyễn Văn Cừ"
"","Cô Hồng - Xôi - Bánh Mì - 423 Kim Ngưu Online"
"","Vịt 34 - Mỹ Đình"
"","Long Thuỷ - Bún Thái Hải Sản - 24 Ngũ Xã"
"","Vịt Quê Mạnh Hói - Trần Quốc Hoàn"
"","Vịt 34 - Nguyễn Cơ Thạch"
"ParisGateaux","Paris Gâteaux - The Garden"
"","Trà Sữa Deatea"
"ParisGateaux","Paris Gâteaux - Vũ Phạm Hàm"
"","Cafe Phin"
"FeelingTea","Feeling Tea - Cầu Gỗ"
"FeelingTea","Feeling Tea - Thanh Niên"
"","Cơm Ngon NEU"
"","Bún Chả Hồ Gươm - Trần Phú"
"BanhCuonHongHanh","Bánh Cuốn Hồng Hạnh"
"","Ốc Nóng Đức Mười"
"UncleTea","Uncle Tea - Tân Phú"
"","Trà Sữa Nhà Làm - Bon Bon"
"","Bún Đậu Tiên Tiên"
"","Bún Nước Chị 3 - Tô Hiến Thành"
"","Bún Ốc Hà Thành - 3 Phù Đổng Thiên Vương"
"","Hotdog Xưa - Quán Thánh"
"AhaCafe","Aha Cafe - 42 Lý Thường Kiệt"
"","Trà Sữa Cô Tư"
"","Caffeine - Trường Sa"
"Nguyensonbakery","Nguyễn Sơn Bakery - Nguyễn Xiển"
"","Bò+ Beefsteak - Vị Bò Năm Châu"
"","Lil’ Sago Cơm & Lẩu"
"","Quán Gia Đình"
"","Bánh Mì Phô Mai Tan Chảy - Crepe Sầu Riêng Online"
"","Gà Nướng Chicken Kitchen"
"Highlands","Highlands Coffee - TTTM Pearl Plaza"
"","Xoa Xoa Hạt Lựu Cô Châm"
"","Phở Bò Nam Định - Nguyễn Đình Hoàn"
"","Quán Cơm Thiên Kim"
"","Cơm Gà Hào Phong"
"Bobapop","Bobapop - Trần Quốc Hoàn"
"","Saigon Xiao Mei 938"
"Cuong556GaTuoiManhHoach","Cường 556 Gà Tươi Mạnh Hoạch - Nghi Tàm"
"Bunquayphuquoc","Bún Quậy Phú Quốc - Nguyễn Tri Phương"
"","Cơm Gà Hòa Bình"
"","Chân Gà Ngâm Sả Ớt Bếp Anh Nam"
"ChaoDinhDuongNgonMeLy","Cháo Dinh Dưỡng Ngon Mê Ly - Lê Hồng Phong"
"","Koneko Pizza"
"PokeSaigon","Poke Saigon - Lý Tự Trọng"
"BanhBoDuongThotNotBaaBoo","Bánh Bò Đường Thốt Nốt BaaBoo - Nguyễn Đình Chiểu"
"","Ăn Vặt Má Ơi"
"","Cơm Gà Hội An - 95 Nguyễn Trãi"
"Chaosentosa","Cháo Ếch Sentosa - Phan Xích Long"
"","RoyalTea - Quang Trung"
"","Thảo Linh - Gia Truyền Bánh Cuốn Nóng"
"IQSmile","IQ Smile - Hiệp Bình"
"","Thi - Cá Lóc Nướng [Take Away]"
"ComTamCali","Cơm Tấm Cali - Tạ Quang Bửu"
"","Quán Cơm 257"
"KOIThe","KOI Thé - Phan Xích Long"
"BunDauMamTomAChanh","Bún Đậu Mắm Tôm A Chảnh - Bàu Cát"
"","Pizza Box - Vạn Phúc"
"","Ăn Vặt Cường Ngân - Cóc Xoài Me"
"TraSuaRB","Trà Sữa R&B - Nguyễn Gia Trí"
"","Mỳ Quảng Bún Mắm Nêm Ngọc Bích"
"PokeSaigon","Poke Saigon - Nguyễn Huệ"
"Nemchuaranbeptamthuong","Nem Chua Rán Bếp Tạm Thương - Lò Đúc"
"PoemeJapaneseBakery","Poeme Japanese Bakery - Nguyễn Quý Đức"
"","Trà Sữa Mr Bin"
"ThucCoffee","Thức Coffee - Nguyễn Thái Sơn"
"","Trà Đậu Cafe"
"NemNuongXuanDan","Nem Nướng Xuân Dần - 155 Đội Cấn"
"TrungNguyenLegend","Trung Nguyên Legend - 40 Lý Thường Kiệt"
"","Xiên Nướng 7k & Lẩu 39k - Lê Lợi"
"","Phở Cuốn Hương Sơn"
"GaNuongCaiBang","Gà Nướng Cái Bang - Phú Nhuận"
"","CAFFEINE- NGUYỄN XÍ"
"","Bảo Phương - Bánh Mì Doner Kebab"
"","TocoToco - Âu Cơ"
"NemNuongNhaTrangQuanCuaMa","Nem Nướng Nha Trang Quán Của Má - 66 Vĩnh Viễn"
"","Cơm Gà Lý Thái Tổ"
"","Quán Bảo Minh"
"","Chè Bưởi Chi Võ"
"","Cơm Tấm Thanh"
"","RoyalTea - Nguyễn Trãi"
"","RoyalTea - Nguyễn Chánh"
"TigerSugarDelivery","Tiger Sugar Delivery - Thái Phiên"
"","Trà Sữa Sweet Cup - Khu Đô Thị Hà Quang 2"
"Chaosuoncogiang","Cháo Sườn Cô Giang - Nguyễn Oanh"
"BeardPapas","Beard Papa's - TTTM Vincom Mega Mall Thảo Điền"
"","Gimbab Hàn Quốc - Nguyễn Văn Lộc"
"","Love Tea - Trà Sữa Nhà Làm"
"TrungNguyenECoffee","Trung Nguyên E - Coffee - Trần Bình Trọng"
"BanhBaoTuoiNgocLienChau","Bánh Bao Tươi Ngọc Liên Châu - Nguyễn Sơn"
"","Mỳ Quảng Ngon Phố Thị"
"NemNuongNhaTrangQuanCuaMa","Nem Nướng Nha Trang Quán Của Má - Trần Thị Nghĩ"
"","Kem Dừa Siam"
"","Ăn Vặt Thúy Hằng"
"Comgasonla","Cơm Gà Sơn La - Vũ Hữu"
"","Bún Đậu Bún Chả Hà Nội Phố"
"KhoaiKhauvnAnVatDacSanSach","Khoái Khẩu.vn - Ăn Vặt, Đặc Sản Sạch - Duy Tân"
"GaTaNgonSo1","Gà Ta Ngon Số 1 - Cơm Gà, Cháo Gà, Gỏi Gà - Trương Công Định"
"GaTaNgonSo1","Gà Ta Ngon Số 1 - Cơm Gà, Cháo Gà, Gỏi Gà - Út Tịch"
"","Quán Cơm Hoàng Minh"
"DonChicken","Don Chicken - TTTM Royal City"
"","Nem Chua Rán - Thành Xăm"
"AnVatThaiHanhMaiHuy","Ăn Vặt Thái Hạnh Mai Huy - 3 Ngõ 4C Đặng Văn Ngữ"
"AnNamChao","An Nam Cháo - Đào Tấn"
"","Nước Ép Hoa Quả Nguyên Chất"
"Guta","Guta - Huỳnh Văn Bánh"
"","Bún Riêu Ghẹ Đà Lạt"
"BanhMiV","Bánh Mì V+ - 505 Minh Khai"
"","Minh Béo - Chân Gà Sả Ớt Và Đồ Ăn Vặt Online"
"","Golden Tea"
"","Bún Đậu Sạch Việt Còi"
"","Healthy Juice - Cao Bá Quát"
"","Thế Giới Lẩu Nướng - 200 Thượng Đình"
"","Bún Đậu Hương 55 Phất Lộc"
"","Xóm Ăn Đêm"
"","Sea 50.No: Tea And Coffee - Đinh Tiên Hoàng"
"","Phở Bò Cồ Cử - Kim Giang"
"","Tào Phớ & Thạch Rau Câu - Lương Ngọc Quyến"
"","Chè Thái Lan - Bế Văn Đàn"
"CongCaPhe","Cộng Cà Phê - Thái Phiên"
"","Pizza Amino"
"","Gà Ta Thanh Lam Bắc Hải"
"","Cơm Gà Xối Mỡ Song Như"
"","Bánh Mì Hải Phòng"
"BanhMiVoOngVang","Bánh Mì Vợ Ong Vàng - 178C Tây Sơn"
"FalynTraSuaVaAnVat","FALYN Cafe - Trà Sữa & Ăn Vặt - Châu Thị Vĩnh Tế"
"KebabTorki","Kebab Torki - Lý Đạo Thành"
"Nguyensonbakery","Nguyễn Sơn Bakery - Trần Duy Hưng"
"","Bà Tiên - Bánh Bèo, Bánh Nậm & Bánh Lọc"
"TrungNguyenLegend","Trung Nguyên Legend - 6 Trường Sơn"
"","Tropical Teahouse"
"","Bún Đậu Nhà Cuội"
"","Lifted Coffee & Brunch - Hàng Gà"
"Bobapop","Bobapop - Thái Hà"
"DongTienBakery","Đồng Tiến Bakery - 206 - 208 Quang Trung"
"TrungNguyenECoffee","Trung Nguyên E - Coffee - Phạm Ngũ Lão"
"","Phở Cuốn Vinh Phong - Ngũ Xã"
"Highlands","Highlands Coffee - Riverside"
"","Bún Đậu Mắm Tôm Cô Vinh - Quỳnh Lôi"
"GongCha","Gong Cha - Vinhomes Central Park"
"GongCha","Gong Cha - Nguyễn Văn Thoại"
"GongCha","Gong Cha - Nguyễn Sơn"
"GongCha","Gong Cha - Nguyễn Văn Linh"
"GongCha","Gong Cha - Giảng Võ"
"GongCha","Gong Cha - Lý Thường Kiệt"
"Bobapop","Bobapop - Phan Trung"
"","Chè Xoan - Hàng Giấy"
"Highlands","Highlands Coffee - TTTM Vincom Maximark"
"Bobapop","Bobapop - Nguyễn Phong Sắc"
"Highlands","Highlands Coffee - Sunsquare HN"
"Highlands","Highlands Coffee - Fivimart Nam Đô"
"ToCoToCo","ToCoToCo - Nguyễn Văn Cừ"
"TacoZones","Taco Zones - Kim Mã"
"RomaPizza","Roma Pizza - Giảng Võ"
"","Chân Gà Sả Ớt Hà An"
"","Tiệm Cà Phê Maika - 27 Hùng Vương"
"TigerSugarDelivery","Tiger Sugar Delivery - Đống Đa"
"","RoyalTea - Linh Đàm"
"","RoyalTea - Hồ Tùng Mậu"
"","RoyalTea - 444A Cộng Hòa"
"BMQ","Bánh Mì Que Pháp BMQ - Lê Văn Quới"
"","Nước Ép Trái Cây - Hàng Bồ"
"","Phở Bò & Cơm Rang Quang Phất"
"DingTea","Ding Tea - Điện Biên Phủ"
"BMQ","Bánh Mì Que Pháp BMQ - Tông Đản"
"BMQ","Bánh Mì Que Pháp BMQ - Văn Chương"
"BMQ","Bánh Mì Que Pháp BMQ - Trung Tự"
"BongLanTrungMuoiKhoGaPosCake","Bông Lan Trứng Muối & Khô Gà Pô's Cake - Dương Đình Nghệ"
"Touslestemps","Tous Les Temps - Coffee & Tea - Võ Trứ"
"BanhMiQueTuHai","Bánh Mì Que Tứ Hải - Ngô Quyền"
"Simisi","Simisi - Lương Thế Vinh"
"KoKoGreenKafe","KoKo Green Kafe - Phan Liêm"
"","Phở Gà Ta Phố Cổ - 61 Nguyễn Hoàng"
"","Đà Nẵng Cơm Chay 1"
"","Đông Sương Sầu"
"","Ăn Vặt Tre Xanh - INACTIVE"
"","Nhà Hàng Cơm Tấm Sài Gòn Thành Na"
"","Ăn Vặt Ha Ha Hah"
"","Nem Nướng Oanh Vy"
"","Gimbab Bibimbab - Nguyễn Xiển"
"","Trầm Coffee - Lương Định Của"
"","Foodie - Đồ Ăn Hàn & Việt"
"","Dê Nghĩa Đà Nẵng 3"
"AloDauTuoi","Alo Dâu Tươi-Lê Duẩn"
"","Hủ Tíu Nam Vang A Men 2"
"","Bánh Xèo Bà Dưỡng"
"","Cơm Rang Dưa Bò Đức Hạnh"
"","Quán Cô Hồng"
"","Bánh Bèo - Bánh Lọc Mỹ"
"","Trà sữa Đông Du"
"NemLuiNemNuongBoLaLotCoYen","Nem Lụi, Nem Nướng & Bò Lá Lốt Cô Yến - Văn Quán"
"","Bánh Rán Mặn Võng Thị"
"","Shop Hạt Đậu"
"","Bún Chả Hà Thành - Nguyễn Thị Thập"
"","NGUYEN VU ICafe - Food & Drink - Nguyễn Văn Cừ"
"","Rain Coffee - Láng Hạ"
"","Gà Nướng Lu Việt Hương - Chi Nhánh 2 Phạm Văn Đồng"
"","Bánh Mỳ Nam Hải - Nguyễn An Ninh"
"","Mì Quảng Phố Hội"
"","RoyalTea Vietnam By Hong Kong - Thoại Ngọc Hầu"
"Caztus","Caztus - Nguyễn Thị Minh Khai"
"","Phở Cháo Trí Đức"
"CUONNROLL","CUỐN N ROLL - ĐOÀN TRẦN NGHIỆP"
"","Tào Phớ Phố - Nguyễn Quý Đức"
"","Bún Chả Dũng Tâm 77"
"","Tiệm Bánh Mỳ Đức Anh"
"ParadiseComVanPhongOnline","Paradise - Cơm Văn Phòng Online - Nguyễn Văn Trỗi"
"","Bánh Mì Pháp Và Xôi Các Loại"
"BanhMiDapChanTastyToasty","Bánh Mì Đắp Chăn Tasty Toasty 31 Hàm Long"
"FeelingTea","Feeling Tea - Tân Mai"
"TaiYangKingCastella","Tai Yang King Castella - Nguyễn Gia Trí"
"","Bún Chả Quê - Ngõ Bà Triệu"
"DimSumCorner","Dim Sum Corner - Trung Hòa"
"SoyaGarden","Soya Garden - Vinhomes Gardenia Hàm Nghi"
"SoyaGarden","Soya Garden - Mỹ Đình Plaza 2"
"","Bún Thịt Nướng Hoàng Văn"
"BunThitNuongHaiDang","Bún Thịt Nướng Hải Đăng - Chấn Hưng"
"TraSuaRB","Trà Sữa R&B - Sư Vạn Hạnh"
"","Bánh Bao 8 Trứng"
"","Vua Bánh Tráng - Bánh Tráng Cuốn Thịt Heo"
"KingBread","King Bread - Trung Kính"
"","Quốc Anh - Phở Bò Nam Định"
"ThucCoffee","Thức Coffee - Huỳnh Thúc Kháng"
"","Thực Phẩm Sạch Ba Miền"
"SoyaGarden","Soya Garden - Giang Văn Minh"
"Popeyes","Popeyes - Dương Bá Trạc"
"TheAlley","The Alley - Hàng Bài"
"","Bún Riêu Cá Quang Nhất"
"SayCoffee","Say Coffee - Sư Vạn Hạnh"
"GaNuongOOO","Gà Nướng Ò Ó O - Đinh Tiên Hoàng"
"Popeyes","Popeyes - D2"
"NemNuongLangChaiNhaTrang","Nem Nướng Làng Chài Nha Trang - Đoàn Như Hài"
"PhoCuonHuongMai","Phở Cuốn Hương Mai - Lê Đại Hành"
"TraSuaYiFang","Trà Sữa Yi Fang - Trần Hưng Đạo"
