"chain_number","name"
"MuchasGachasMilkTeaandMoreBo","Muchas Gachas Milk Tea and More Bo - Junquera Street"
"Chachago","Chachago - Banawe"
"CafeFrance","Cafe France - AUF Sports Complex"
"Jollibee","Jollibee - Lahug Gorordo Avenue"
"Jollibee","Jollibee - Gaisano Grand Talamban"
"Jollibee","Jollibee - USC P del Rosario cor Pelaez Street"
"Jollibee","Jollibee - SM Consolacion"
"Jollibee","Jollibee - Casuntingan ML Quezon Ave Mandaue"
"Jollibee","Jollibee - F Llamas cor Mangahan Rd"
"Jollibee","Jollibee - Cebu Jones"
"Jollibee","Jollibee - Mandaue Reclamation (NRA)"
"Jollibee","Jollibee - Osmeña Boulevard Capitol"
"Jollibee","Jollibee - Ayala FLB Corporate Center"
"Jollibee","Jollibee - Pacific Mall Mandaue"
"Jollibee","Jollibee - Cebu Guadalupe cor V. Rama"
"Jollibee","Jollibee - General Maxilom cor Jakosalem"
"Jollibee","Jollibee - P Remedio"
"Jollibee","Jollibee - Leon Kilat cor A. Borromeo Street"
"Jollibee","Jollibee - MEZ 2 Pueblo Verde"
"Jollibee","Jollibee - Cebu Gaisano Country Mall"
"Jollibee","Jollibee - Bulacao DT South Road"
"Jollibee","Jollibee - Island Central Mall Mactan Lapu-Lapu"
"Jollibee","Jollibee - Escario Capitol Square"
"Jollibee","Jollibee - Cebu Mandaue Centro"
"Jollibee","Jollibee - Gaisano Mactan Island Mall ML Quezon National Hiway"
"Jollibee","Jollibee - F Cabahug"
"MyGirlMilkTea","My Girl Milk Tea - Molito Alabang"
"01_RamenNaijiro","Ramen Naijiro - Singalong Street"
"BobaMilkteaByKowloonHouse","Boba Milktea By Kowloon House - West Avenue"
"HawkerChan","Hawker Chan - SM Mall of Asia"
"Taters","Taters - Robinsons Magnolia"
"SincerityCafeRestaurant","Sincerity Cafe & Restaurant - Robinsons Galleria"
"HawkerChan","Hawker Chan - Glorietta 3"
"SincerityCafeRestaurant","Sincerity Cafe & Restaurant - Robinsons Magnolia"
"BlakesWingsSteaks","Blake's Wings & Steaks - Salcedo One Center"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - ST Scholastica"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Sta Quiteria"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - West Insula"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Apacible"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Shell Tunasan"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - La Fuerza"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Severina"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Justinville"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Sun Valley"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Little Market"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Dominion"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Shell JP Rizal Marikina"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - P Guevarra"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Pinaglabanan"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Xeland"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Merville"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Philcoa"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Tomas Morato"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Cyberscape Alpha"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Shell Emerald"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - A Flores"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Diamond Imus"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Bloomingdale"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - La Huerta"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - PTT Nova"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Fatima Main"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Shell Bahay Toro"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Don Bosco"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Madison Square N Domingo"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Marulas"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - HP Village Square"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Sugartowne"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - EGI Taft"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - North EDSA"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - VIP Suites"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - VG Cruz"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Kalaw 2"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Silang"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Kaingin"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - JP Rizal Mandaluyong"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Roxas Boulevard"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Vizcarra"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Multinational"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - East of Galleria"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Tres Palmas"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Guadalupe Cebu"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Shell C Raymundo"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Annapolis"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Addas Greenfields"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Inoza Tower"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Scienceville"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - F Cayco"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - F Zobel"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Valley Golf"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Tagaytay Rotonda"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - 12th Avenue Cubao"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Pearl Drive"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Matimyas"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Malacanang"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Multicelia"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Lourdes"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Mayon"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Escario"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Pasay Rotonda"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Guadalupe Nuevo"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - UN Avenue"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - FB Harrison"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Vicas"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Sierra Madre 2"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Hotel Soriente"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Remedios Circle"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Felix Sta Ana"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Century Paliparan"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Malate"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - GMA Coop"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - D Tuazon"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Pioneer Center"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Escolta"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Bocobo"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Padre Faura"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Legarda Wilson"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - CAA Road"
"AteRicasBacsilog","Ate Rica's Bacsilog - UST Carpark"
"AteRicasBacsilog","Ate Rica's Bacsilog - St. Lukes Medical Center"
"Amici","Amici - SM Megamall"
"Amici","Amici - One Bonifacio High Street"
"AteRicasBacsilog","Ate Rica's Bacsilog - Pioneer Centre"
"AteRicasBacsilog","Ate Rica's Bacsilog - UN Square"
"DimsumTreats","Dimsum Treats - Dapitan"
"AteRicasBacsilog","Ate Rica's Bacsilog - DLSU Agno"
"SmokesTataysBBQ","Smokes Tatay's BBQ - Pioneer"
"InengsSpecialBarbecue","Ineng's Special Barbecue - V Central Mall"
"HappyBagnet","Happy Bagnet - Panapaan"
"CountrySide","Country Side - Molino 2"
"McDonalds","McDonald's - Sunmall Welcome Rotonda"
"ShakeysPizza","Shakey's Pizza - Putatan Muntinlupa"
"ShakeysPizza","Shakey's Pizza - UP Town Center"
"ShakeysPizza","Shakey's Pizza - Marcos Highway"
"ShakeysPizza","Shakey's Pizza - Ayala Marikina"
"ShakeysPizza","Shakey's Pizza - Southwoods"
"ShakeysPizza","Shakey's Pizza - South Bacoor Junction"
"ShakeysPizza","Shakey's Pizza - Paseo De Sta Rosa"
"ShakeysPizza","Shakey's Pizza - Balibago"
"ShakeysPizza","Shakey's Pizza - V Central Molino"
"ShakeysPizza","Shakey's Pizza - MCU"
"ShakeysPizza","Shakey's Pizza - Fishermall Malabon"
"ShakeysPizza","Shakey's Pizza - Pilar"
"ShakeysPizza","Shakey's Pizza - Severina"
"ShakeysPizza","Shakey's Pizza - SM Bacoor"
"ShakeysPizza","Shakey's Pizza - Nangka Marikina"
"ShakeysPizza","Shakey's Pizza - Caltex Filinvest"
"ShakeysPizza","Shakey's Pizza - Las Pinas"
"ShakeysPizza","Shakey's Pizza - Solenad"
"SnowPanda","Snow Panda - Circuit Makati"
"Snow Panda","Snow Panda - The District"
"Snow Panda","Snow Panda - SM Imus"
"SnowPanda","Snow Panda - Malate"
"SnowPanda","Snow Panda - SM Bicutan"
"SnowPanda","Snow Panda - SM Sangandaan"
"BlackScoopCafe","Black Scoop Cafe - United Nations Avenue"
"ArmyNavyBurgerBurrito","Army Navy Burger + Burrito - Pavilion Mall"
"FruiteriaJuices","Fruiteria Juices - SM Megamall"
"MilkFridgeTaiwanBubbleTea","Milk Fridge Taiwan Bubble Tea - Congressional"
"McDonalds","McDonald's - Maypajo Mabini"
"McDonalds","McDonald's - Malabon Rizal"
"McDonalds","McDonald's - MALABON ESCANILLA"
"McDonalds","McDonald's - MCU"
"HouseofDesserts","House of Desserts - Robinsons Magnolia"
"DeOriginalJamaicanPattieShop","De Original Jamaican Pattie Shop - Timesquare Makati"
"DeOriginalJamaicanPattieShop","De Original Jamaican Pattie Shop - SM Manila"
"DeOriginalJamaicanPattieShop","De Original Jamaican Pattie Shop - SM San Lazaro"
"DeOriginalJamaicanPattieShop","De Original Jamaican Pattie Shop - Robinsons Forum"
"DeOriginalJamaicanPattieShop","De Original Jamaican Pattie Shop - Robinsons Magnolia"
"DeOriginalJamaicanPattieShop","De Original Jamaican Pattie Shop - Shopwise Araneta"
"DeOriginalJamaicanPattieShop","De Original Jamaican Pattie Shop - Shopwise Commonwealth"
"DeOriginalJamaicanPattieShop","De Original Jamaican Pattie Shop - Metro Gaisano Market Market"
"DeOriginalJamaicanPattieShop","De Original Jamaican Pattie Shop - Rustans Magallanes"
"DeOriginalJamaicanPattieShop","De Original Jamaican Pattie Shop - Robinsons Town Mall"
"DeOriginalJamaicanPattieShop","De Original Jamaican Pattie Shop - Robinsons Galleria"
"DeOriginalJamaicanPattieShop","De Original Jamaican Pattie Shop - Landmark Filinvest"
"DeOriginalJamaicanPattieShop","De Original Jamaican Pattie Shop - Fishermall"
"DeOriginalJamaicanPattieShop","De Original Jamaican Pattie Shop - SM Center Las Pinas"
"DeOriginalJamaicanPattieShop","De Original Jamaican Pattie Shop - Robinsons Manila"
"DeOriginalJamaicanPattieShop","De Original Jamaican Pattie Shop - IPC McKinley Taguig"
"DeOriginalJamaicanPattieShop","De Original Jamaican Pattie Shop - SM Fairview"
"DeOriginalJamaicanPattieShop","De Original Jamaican Pattie Shop - SM Megamall"
"TapaKing","Tapa King - L&Y Plaza"
"FriendsFamily","Friends & Family - BGC"
"MottoMotto","Motto Motto - Serendra BGC"
"ShakeysPizza","Shakey's Pizza - Ayala Malls Vertis North"
"ShakeysPizza","Shakey's Pizza - Venice Grand Canal"
"BukoniFruitas","Buko ni Fruitas - SM Megamall"
"Jollibee","Jollibee - Banilad Gov M Cuenco Ave"
"Jollibee","Jollibee - Mandaue Briones cor Quezon Ave"
"SiloganniGian","Silogan ni Gian - Lahug"
"SiloganniGian","Silogan ni Gian - Ramos"
"SiloganniGian","Silogan ni Gian - M. Cuenco"
"MegaMilk","Mega Milk - A.S Fortuna Street"
"ColorfulCafe","Colorful Cafe - I.T Park"
"DairyQueen","Dairy Queen - Portal EDSA"
"DairyQueen","Dairy Queen - Ali Mall"
"DairyQueen","Dairy Queen - SM Masinag"
"DairyQueen","Dairy Queen - Robinson's Galleria"
"DairyQueen","Dairy Queen - Greenhills"
"DairyQueen","Dairy Queen - Fisher Mall"
"DairyQueen","Dairy Queen - Robinsons Magnolia"
"DairyQueen","Dairy Queen - SM North Annex"
"DairyQueen","Dairy Queen - SM East Ortigas Express"
"DairyQueen","Dairy Queen - SM Light Residences"
"DairyQueen","Dairy Queen - Alphaland"
"DairyQueen","Dairy Queen - Alphaland Southgate"
"DairyQueen","Dairy Queen - Market Market"
"DairyQueen","Dairy Queen - Corporate City"
"DairyQueen","Dairy Queen - Trinoma"
"DairyQueen","Dairy Queen - SM Fairview"
"DairyQueen","Dairy Queen - SM Marikina"
"DairyQueen","Dairy Queen - Glorietta"
"DairyQueen","Dairy Queen - Venice Grand Canal"
"McDonalds","McDonald's - Juan Luna"
"McDonalds","McDonald's - Tutuban Centermall"
"McDonalds","McDonald's - Bluebay Walk"
"McDonalds","McDonald's - WMall"
"McDonalds","McDonald's - TM Kalaw"
"McDonalds","McDonald's - Paco"
"McDonalds","McDonald's - Padre Faura"
"McDonalds","McDonald's - Adriatico"
"AyersLechon","Ayer's Lechon - General Maxilom Avenue"
"BurgerCentralGrillStation","Burger Central Grill Station - Sgt. Esguerra"
"DapitansBestBurger","Dapitan's Best Burger - Dapitan Street"
"Binalot","Binalot - Magsaysay"
"TapaKing","Tapa King - McKinley"
"MangInasal","Mang Inasal - Gate 3 Plaza"
"MacaoImperialTea","Macao Imperial Tea - Fisher Mall Malabon"
"JackosBurgerWingsBar","JackO's Burger & Wings Bar - Sampaloc"
"Wackos","Wicko's House of Wings and Boneless Chicken - Dalupan Street"
"MangInasal","Mang Inasal - Olympia Makati"
"MangInasal","Mang Inasal - Molito Complex"
"MangInasal","Mang Inasal - Jollibee Plaza"
"MangInasal","Mang Inasal - Alabang Zapote"
"MangInasal","Mang Inasal - Pateros"
"MangInasal","Mang Inasal - Pasong Tamo"
"MangInasal","Mang Inasal - Anonas Cubao"
"MangInasal","Mang Inasal - DBP Makati"
"MangInasal","Mang Inasal - Fairview Regalado"
"MangInasal","Mang Inasal - Manila-Harrison Plaza"
"MangInasal","Mang Inasal - Welcome Rotonda"
"MangInasal","Mang Inasal - Victoria Tower"
"MangInasal","Mang Inasal - Navotas"
"MangInasal","Mang Inasal - Malinta"
"MangInasal","Mang Inasal - Sta Quiteria"
"MangInasal","Mang Inasal - San Lazaro"
"MangInasal","Mang Inasal - Intrepid Plaza"
"MangInasal","Mang Inasal - Victory Pasay Mall"
"MangInasal","Mang Inasal - Kalentong"
"MangInasal","Mang Inasal - Kalaw Manila"
"MangInasal","Mang Inasal - Guadalupe Kimston"
"MangInasal","Mang Inasal - San Roque Novaliches"
"MangInasal","Mang Inasal - Salem Domestic"
"MangInasal","Mang Inasal - O Square Greenhills"
"MangInasal","Mang Inasal - East Avenue"
"Omakase","Omakase - Ayala Malls Feliz"
"McDonalds","McDonald's - Sucat San Antonio"
"McDonalds","McDonald's - Las Pinas"
"McDonalds","McDonald's - Almanza"
"McDonalds","McDonald's - Moonwalk"
"McDonalds","McDonald's - Dona Soledad"
"McDonalds","McDonald's - Dian Makati"
"McDonalds","McDonald's - Evangelista"
"McDonalds","McDonald's - BF Aguirre"
"McDonalds","McDonald's - Guadalupe"
"McDonalds","McDonald's - PRC"
"McDonalds","McDonald's - Cartimar"
"McDonalds","McDonald's - Valley 1"
"Watami","Watami - Ayala North Exchange"
"ChaTukChak","Cha Tuk Chak - SM Fairview"
"ChaTukChak","Cha Tuk Chak - Maginhawa"
"RBXRiceinABox","RBX Rice in A Box - Puregold Zabarte"
"RBXRiceinABox","RBX Rice in A Box - Victory Mall Pasay"
"RBXRiceinABox","RBX Rice in A Box - Puregold Deparo"
"DunkinDonuts","Dunkin' Donuts - IMET"
"Greenwich","Greenwich - Festival Supermall"
"Greenwich","Greenwich - SM North EDSA"
"Greenwich","Greenwich - Lucky Gold"
"PapaJohnsPizza","Papa John's Pizza - Marulas"
"PapaJohnsPizza","Papa John's Pizza - Nangka"
"PapaJohnsPizza","Papa John's Pizza - The Rolex Place"
"PapaJohnsPizza","Papa John's Pizza - Petron Marcos Highway"
"PapaJohnsPizza","Papa John's Pizza - Pacleb Building"
"PapaJohnsPizza","Papa John's Pizza - Emraud Square Plaza"
"PapaJohnsPizza","Papa John's Pizza - Banawe"
"PapaJohnsPizza","Papa John's Pizza - Julia Vargas"
"PapaJohnsPizza","Papa John's Pizza - Jupiter"
"PapaJohnsPizza","Papa John's Pizza - Ortigas Extension"
"MacaoImperialTea","Macao Imperial Tea - Don Antonio"
"CaraMiaCakesGelato","Cara Mia Cakes & Gelato - Eastwood"
"CaraMiaCakesGelato","Cara Mia Cakes & Gelato - Uptown Mall"
"CandyCorner","Candy Corner - Ayala Center Cebu"
"CandyCorner","Candy Corner - SM Bicutan"
"CandyCorner","Candy Corner - Trinoma Mall"
"CandyCorner","Candy Corner - Gateway Mall"
"CandyCorner","Candy Corner - Robinsons Place Manila"
"CandyCorner","Candy Corner - Ayala Malls Cloverleaf"
"CandyCorner","Candy Corner - Ayala Malls The 30th"
"CandyCorner","Candy Corner - SM Cebu"
"CandyCorner","Candy Corner - SM BF Paranaque"
"CandyCorner","Candy Corner - Promenade"
"CandyCorner","Candy Corner - Power Plant Mall"
"CandyCorner","Candy Corner - Ayala Malls Feliz"
"CandyCorner","Candy Corner - SM Manila"
"CandyCorner","Candy Corner - Greenbelt 5"
"CandyCorner","Candy Corner - Glorietta 1"
"CandyCorner","Candy Corner - SM Sucat"
"CandyCorner","Candy Corner - SM San Lazaro"
"CandyCorner","Candy Corner - Shangri-La Plaza"
"CandyCorner","Candy Corner - Uptown Mall"
"CandyCorner","Candy Corner - SM East Ortigas"
"Chowabungga","Chowabungga! - i1 Building"
"CoalSpot","Coal Spot - Marulas"
"TheCitrusFarm","The Citrus Farm - SM North EDSA"
"TheCitrusFarm","The Citrus Farm - Ali Mall"
"TheCitrusFarm","The Citrus Farm - SM Mall of Asia"
"TheCitrusFarm","The Citrus Farm - SM Sta Mesa"
"TheCitrusFarm","The Citrus Farm - SM East Ortigas"
"KanzenSushiRoll","Kanzen Sushi Roll - Katipunan"
"MakeYourOwnCafe","Make Your Own Cafe - Maginhawa"
"Cake2Go","Cake2Go - Better Living"
"HapChanTeaHouse","Hap Chan Tea House - Ayala Malls Cloverleaf"
"Hightea","Hightea - Salem Complex"
"Hightea","Hightea - St. Jude"
"Gusto","Gusto! - The Podium"
"HapChanTeaHouse","Hap Chan Tea House - Ayala Malls Marikina"
"ChikChowFoodExpress","Chik Chow Food Express - Gen Maxilom"
"HapChanTeaHouse","Hap Chan Tea House - SM San Lazaro"
"KucheRibsandSausages","Kuche Ribs and Sausages - SM Megamall"
"KucheRibsandSausages","Kuche Ribs and Sausages - Fishermall"
"Birdhouse","Birdhouse - The Podium"
"MasterSiomai","Master Siomai - Paso de Blas"
"MasterSiomai","Master Siomai - Zabarte Town Center Basement"
"ChooksToGo","Chooks To Go - Target Mall Sta Rosa"
"ChooksToGo","Chooks To Go - Molino 1 Bacoor"
"ChooksToGo","Chooks To Go - Pulong Sta Cruz"
"ChooksToGo","Chooks To Go - San Jose Binan"
"ChooksToGo","Chooks To Go - Pallazo Bello Imus"
"ChooksToGo","Chooks To Go - E Aguinaldo Highway Bacoor"
"ChooksToGo","Chooks To Go - Molino 2"
"ChooksToGo","Chooks To Go - Mayamot Antipolo"
"ChooksToGo","Chooks To Go - Tagapo Sta Rosa City"
"ChooksToGo","Chooks To Go - Juana Complex 1 Binan"
"ChooksToGo","Chooks To Go - Lancaster Alapan II-B Imus"
"ChooksToGo","Chooks To Go - San Vicente Binan"
"ChooksToGo","Chooks To Go - Calendola"
"ChooksToGo","Chooks To Go - Landayan San Pedro"
"ChooksToGo","Chooks To Go - Nueva San Pedro 2"
"ChooksToGo","Chooks To Go - Puregold Anabu"
"ChooksToGo","Chooks To Go - Vista Verde 2 Cainta"
"ChooksToGo","Chooks To Go - South Supermarket Sta Rosa"
"ChooksToGo","Chooks To Go - Pacita Complex 2"
"ChooksToGo","Chooks To Go - Elvinda Village San Pedro"
"ChooksToGo","Chooks To Go - Balibago 2 Sta Rosa"
"ChooksToGo","Chooks To Go - Habay Bacoor"
"ChooksToGo","Chooks To Go - Sta Lucia Mall Phase 3-A"
"ChooksToGo","Chooks To Go - Mambugan Antipolo"
"ChooksToGo","Chooks To Go - Penafrancia Cupang Antipolo"
"ChooksToGo","Chooks To Go - Mayamot Masinag Antipolo"
"ChooksToGo","Chooks To Go - Buhay na Tubig"
"ChooksToGo","Chooks To Go - Pagasa 1 Imus"
"ChooksToGo","Chooks To Go - Patindig Araw Imus"
"ChooksToGo","Chooks To Go - Molino Bacoor Cavite"
"ChooksToGo","Chooks To Go - Cainta Junction"
"ChooksToGo","Chooks To Go - Dalig"
"ChooksToGo","Chooks To Go - Lores Antipolo"
"ChooksToGo","Chooks To Go - Paterno St Binan"
"ChooksToGo","Chooks To Go - Talaba 2 Bacoor"
"ChooksToGo","Chooks To Go - Santo Tomas Binan"
"ChooksToGo","Chooks To Go - Mary Homes Subd Molino IV"
"ChooksToGo","Chooks To Go - Bagong Nayon Cogeo"
"ChooksToGo","Chooks To Go - San Roque Antipolo"
"ChooksToGo","Chooks To Go - San Isidro Antipolo"
"ChooksToGo","Chooks To Go - San Lorenzo South Sta Rosa"
"RabbitHoleCafe","Rabbit Hole Cafe - The Podium"
"DairyQueen","Dairy Queen - SM Novaliches"
"DairyQueen","Dairy Queen - SM Southmall"
"DairyQueen","Dairy Queen - Robinson's Cybergate Cebu"
"DairyQueen","Dairy Queen - Ayala Imus"
"DairyQueen","Dairy Queen - Robinsons Ermita"
"DairyQueen","Dairy Queen - SM Sucat"
"DairyQueen","Dairy Queen - SM Bacoor"
"DairyQueen","Dairy Queen - SM Molino"
"DairyQueen","Dairy Queen - SM Bicutan"
"DairyQueen","Dairy Queen - SM Valenzuela"
"DairyQueen","Dairy Queen - SM Sangandaan"
"DairyQueen","Dairy Queen - SM Manila"
"McDonalds","McDonald's - Maribago"
"McDonalds","McDonald's - Newport City"
"McDonalds","McDonald's - UPTown Mall"
"McDonalds","McDonald's - Lucky Chinatown"
"McDonalds","McDonald's - NB150"
"McDonalds","McDonald's - Paseo Arcenas"
"SushiBangs","Sushi Bangs - Double Dragon Plaza"
"DeepChillGastropub","Deep Chill Gastropub - Villamor"
"TakoyaKiks","TakoyaKiks - UST"
"CafeFrance","Cafe France - Manila Doctors Hospital"
"CafeFrance","Cafe France - AHMC"
"CafeFrance","Cafe France - Red Planet"
"CafeFrance","Cafe France - Cardinal"
"CafeFrance","Cafe France - Makati Medical Center"
"CafeFrance","Cafe France - VRP"
"CafeFrance","Cafe France - St. Luke's Hospital"
"CafeFrance","Cafe France - Zeta Building"
"CafeFrance","Cafe France - RCBC Plaza"
"CafeFrance","Cafe France - New Greenhills Theater"
"CafeFrance","Cafe France - SM Megamall"
"CafeFrance","Cafe France - The Medical City"
"CafeFrance","Cafe France - Valero"
"WonderWingz","Wonder Wingz - Makati"
"CitrusZone","Citrus Zone - UP Town Center"
"ChikNTea","Chik'N Tea - Fisher Mall Malabon"
"Binalot","Binalot - Lancaster"
"KowloonHouse","Kowloon House - Bangkal"
"Infinitea","Infinitea - Espana"
"Banapple","Banapple - Tutuban Center"
"Banapple","Banapple - Ayala Malls Cloverleaf"
"Banapple","Banapple - Circuit Makati"
"Banapple","Banapple - Robinsons Galleria"
"SipaKing","Sipa King - Diez Building"
"Chowking","Chowking - Redemptorist"
"Chowking","Chowking - Marikina Riverbanks"
"Chowking","Chowking - Caltex Aseana"
"Chowking","Chowking - SM East Ortigas"
"Chowking","Chowking - Manila Central University (MCU)"
"Chowking","Chowking - Robinsons Las Pinas"
"Chowking","Chowking - Villar Sipag"
"Chowking","Chowking - Marikina Bayan"
"Chowking","Chowking - SM Bacoor"
"Chowking","Chowking - SM Molino"
"Chowking","Chowking - Patindig Araw DT"
"Chowking","Chowking - Central Mall Binan"
"Chowking","Chowking - Hillside Masinag"
"Chowking","Chowking - Pamplona"
"Chowking","Chowking - Festival Mall 1"
"Chowking","Chowking - SM Southmall GF"
"Chowking","Chowking - Shopwise Sucat (Former Santana Grove)"
"Chowking","Chowking - Zapote Bacoor"
"Chowking","Chowking - M Star Las Pinas"
"Chowking","Chowking - RBCC Baclaran Roxas"
"Chowking","Chowking - North Domingo"
"Chowking","Chowking - Waltermart Munoz"
"Chowking","Chowking - SM Center Las Pinas"
"Chowking","Chowking - Ayala Mall Marikina Arvo"
"Chowking","Chowking - Spark Place"
"Chowking","Chowking - Marulas Valenzuela"
"Chowking","Chowking - Xentro Mall Mambugan"
"Chowking","Chowking - Madrigal"
"Chowking","Chowking - SM Muntinlupa"
"Chowking","Chowking - Molino Boulevard"
"Chowking","Chowking - Robinsons Place Antipolo"
"Chowking","Chowking - SM Masinag"
"LotsAPizza","Lots'A Pizza - Gil Puyat"
"HelloHMT","Hello Milktea - Torre Sur"
"CaraMiaCakesGelato","Cara Mia Cakes & Gelato - One Bonifacio High Street"
"CaraMiaCakesGelato","Cara Mia Cakes & Gelato - SM Megamall"
"CaraMiaCakesGelato","Cara Mia Cakes & Gelato - UP Ayala Technohub"
